classification,avg_distance,avg_resale_price,count
0,0.44557820757575767,655865.9393939395,33
1,0.7188143698156678,467681.9078341014,434
2,1.2615463619765481,512209.7219430486,597
3,1.7532286902985126,587666.2507462687,670
4,2.2261109415611804,540550.3713080168,474
5,2.7861682645892416,437672.46458923514,353
