address,block,street_name,lat_long
165 STIRLING ROAD,165,STIRLING RD,"Error: Not Singapore. Returned address Stirling Road, Berea, Buffalo City Ward 18, East London, Buffalo City Metropolitan Municipality, Eastern Cape, 5241, South Africa"
250A COMPASSVALE STREET,250A,COMPASSVALE ST,"1.39167545, 103.90005658416956"
886A WOODLANDS DRIVE 50,886A,WOODLANDS DR 50,"Error: Road retrieved. Returned address Woodlands Drive 50, Woodlands, Northwest, 738853, Singapore"
628A WOODLANDS RING ROAD,628A,WOODLANDS RING RD,"1.43485975, 103.80098426193857"
642 ROWELL ROAD,642,ROWELL RD,"Error: Not Singapore. Returned address 642, Rowell Road, Crawford County, Georgia, 31078, United States"
440 HOUGANG AVENUE 8,440,HOUGANG AVE 8,"Error: Road retrieved. Returned address Hougang Avenue 8, Hougang, Northeast, 530631, Singapore"
104A EDGEFIELD PLAINS,104A,EDGEFIELD PLAINS,"Error: Road retrieved. Returned address Edgefield Plains, Punggol, Northeast, 828850, Singapore"
193 RIVERVALE DRIVE,193,RIVERVALE DR,"1.3933659, 103.9020132"
623 WOODLANDS DRIVE 52,623,WOODLANDS DR 52,"1.4347189500000002, 103.79868600378633"
154 HOUGANG STREET 11,154,HOUGANG ST 11,"1.352242, 103.88044380084325"
467 NORTH BRIDGE ROAD,467,NTH BRIDGE RD,"Error: Not Singapore. Returned address 467, North Bridge Road, Clayton County, Georgia, 30215, United States"
141 SERANGOON NORTH AVENUE 2,141,SERANGOON NTH AVE 2,"Error: Road retrieved. Returned address Serangoon North Avenue 2, Serangoon, Southeast, 550151, Singapore"
8 LORONG 7 TOA PAYOH,8,LOR 7 TOA PAYOH,"1.3376641, 103.85687193282543"
222 LORONG 8 TOA PAYOH,222,LOR 8 TOA PAYOH,"Error: Road retrieved. Returned address Lorong 8 Toa Payoh, Toa Payoh, Singapore, Central, 310229, Singapore"
165 YISHUN RING ROAD,165,YISHUN RING RD,"1.435809, 103.83173356971298"
87 TELOK BLANGAH HEIGHTS,87,TELOK BLANGAH HTS,"1.27697295, 103.80813123760524"
671A KLANG LANE,671A,KLANG LANE,"Error: Road retrieved. Returned address Klang Lane, Rochor, Singapore, Central, 219924, Singapore"
685 HOUGANG STREET 61,685,HOUGANG ST 61,"1.3750351, 103.8858868"
624B PUNGGOL CENTRAL,624B,PUNGGOL CTRL,"1.40073445, 103.91169582672771"
446 YISHUN AVENUE 11,446,YISHUN AVE 11,"1.4230295, 103.84501344758795"
205 BUKIT BATOK STREET 21,205,BT BATOK ST 21,"1.3471008, 103.74990876736452"
704 PASIR RIS DRIVE 10,704,PASIR RIS DR 10,"1.3807893999999998, 103.93728047442661"
348 TAMPINES STREET 33,348,TAMPINES ST 33,"1.35269165, 103.96344681510223"
724 YISHUN STREET 71,724,YISHUN ST 71,"1.4264651000000002, 103.82986443669347"
40 SIMS DRIVE,40,SIMS DR,Error: geocode failed on input 40 SIMS DRIVE
443 HOUGANG AVENUE 8,443,HOUGANG AVE 8,"Error: Road retrieved. Returned address Hougang Avenue 8, Hougang, Northeast, 530631, Singapore"
223A COMPASSVALE WALK,223A,COMPASSVALE WALK,"1.3882619, 103.89712435468255"
63 JALAN MA'MOR,63,JLN MA'MOR,"Error: Road retrieved. Returned address Jalan Ma'mor, Novena, Singapore, Central, 328958, Singapore"
117 EDGEFIELD PLAINS,117,EDGEFIELD PLAINS,"1.39587465, 103.90675663577201"
15 TELOK BLANGAH CRESCENT,15,TELOK BLANGAH CRES,"1.2769895, 103.8205408"
532 WOODLANDS DRIVE 14,532,WOODLANDS DR 14,"Error: Road retrieved. Returned address Woodlands Drive 14, Fragrant Woods, Woodlands, Northwest, 738079, Singapore"
454 YISHUN STREET 41,454,YISHUN ST 41,"1.4199088500000001, 103.84510269856574"
703 BEDOK RESERVOIR ROAD,703,BEDOK RESERVOIR RD,"1.3371143, 103.9199923"
32 CHAI CHEE AVENUE,32,CHAI CHEE AVE,"Error: Road retrieved. Returned address Chai Chee Avenue, Ansar Garden, Bedok, Southeast, 461029, Singapore"
670A CHOA CHU KANG CRESCENT,670A,CHOA CHU KANG CRES,"1.4026756, 103.7476255682735"
760 JURONG WEST STREET 74,760,JURONG WEST ST 74,"1.34938, 103.69975601827929"
461 CRAWFORD LANE,461,CRAWFORD LANE,"Error: Not Singapore. Returned address 461, Crawford Lane, Frankfort, Ross County, Ohio, 45628, United States"
526D PASIR RIS STREET 51,526D,PASIR RIS ST 51,"1.36880055, 103.94740832894584"
208 TAMPINES STREET 21,208,TAMPINES ST 21,"1.3514059, 103.95329685712085"
688D WOODLANDS DRIVE 75,688D,WOODLANDS DR 75,NONE
649 WOODLANDS RING ROAD,649,WOODLANDS RING RD,"Error: Road retrieved. Returned address Woodlands Ring Road, Woodlands, Northwest, 737890, Singapore"
513 JELAPANG ROAD,513,JELAPANG RD,"Error: Road retrieved. Returned address Jelapang Road, Bukit Panjang, Northwest, 671524, Singapore"
43 SIMS DRIVE,43,SIMS DR,"1.3170076499999999, 103.87649727644649"
715 JURONG WEST STREET 71,715,JURONG WEST ST 71,"1.3438807499999998, 103.69632191656366"
196A BOON LAY DRIVE,196A,BOON LAY DR,"1.3429782000000001, 103.71383507335466"
548 SERANGOON NORTH AVENUE 3,548,SERANGOON NTH AVE 3,"1.3730980000000002, 103.87045474658501"
553 SERANGOON NORTH AVENUE 3,553,SERANGOON NTH AVE 3,"Error: Road retrieved. Returned address Serangoon North Avenue 3, Serangoon North, Singapore, Central, 550102, Singapore"
241 YISHUN RING ROAD,241,YISHUN RING RD,"Error: Road retrieved. Returned address Yishun Ring Road, Yishun, Northwest, 760413, Singapore"
596C ANG MO KIO STREET 52,596C,ANG MO KIO ST 52,"Error: Road retrieved. Returned address Ang Mo Kio Street 52, Ang Mo Kio, Singapore, Central, 560525, Singapore"
130 BUKIT MERAH VIEW,130,BT MERAH VIEW,"1.2847597, 103.82458359507167"
89 COMMONWEALTH DRIVE,89,C'WEALTH DR,"1.3053331, 103.79938506752566"
86 DAWSON ROAD,86,DAWSON RD,"Error: Not Singapore. Returned address 86, Dawson Road, Mapua, Tasman, 7005, New Zealand / Aotearoa"
138 MARSILING ROAD,138,MARSILING RD,"1.4380743, 103.77732825000001"
617A PUNGGOL DRIVE,617A,PUNGGOL DR,"1.4023951000000001, 103.91187689666117"
531 BEDOK NORTH STREET 3,531,BEDOK NTH ST 3,"1.33327345, 103.92597534549223"
642 CHOA CHU KANG STREET 64,642,CHOA CHU KANG ST 64,"Error: Road retrieved. Returned address Choa Chu Kang Street 64, Zhenghua, Northwest, 689097, Singapore"
849 WOODLANDS STREET 82,849,WOODLANDS ST 82,"Error: Road retrieved. Returned address Woodlands Street 82, Woodlands, Northwest, 738954, Singapore"
113 BUKIT PURMEI ROAD,113,BT PURMEI RD,"Error: Road retrieved. Returned address Bukit Purmei Road, Bukit Purmei Ville, Bukit Merah, Singapore, Central, 90112, Singapore"
832 HOUGANG CENTRAL,832,HOUGANG CTRL,"Error: Road retrieved. Returned address Hougang Central, Hougang, Northeast, 530853, Singapore"
205C COMPASSVALE LANE,205C,COMPASSVALE LANE,"1.3859778, 103.89673873160564"
101 TAMPINES STREET 11,101,TAMPINES ST 11,"1.3472489, 103.94499834999999"
429 ANG MO KIO AVENUE 3,429,ANG MO KIO AVE 3,"1.369135, 103.85342999526313"
620 BUKIT PANJANG RING ROAD,620,BT PANJANG RING RD,"Error: Road retrieved. Returned address Bukit Panjang Ring Road, Bukit Panjang, Northwest, 679910, Singapore"
501 HOUGANG AVENUE 8,501,HOUGANG AVE 8,"1.372192, 103.88642234691596"
167A PUNGGOL EAST,167A,PUNGGOL EAST,"1.3940351999999998, 103.91523106402781"
383 TAMPINES STREET 32,383,TAMPINES ST 32,"1.35406755, 103.95827405"
448 BRIGHT HILL DRIVE,448,BRIGHT HILL DR,"Error: Road retrieved. Returned address Bright Hill Drive, Bishan, Singapore, Central, 573957, Singapore"
16 TAMAN HO SWEE,16,TAMAN HO SWEE,"Error: Road retrieved. Returned address Taman Ho Swee, Bukit Ho Swee View, Bukit Merah, Singapore, Central, 161022, Singapore"
85 CIRCUIT ROAD,85,CIRCUIT RD,"Error: Not Singapore. Returned address 85, Circuit Road, South Commons, Quincy, Norfolk County, Massachusetts, 02169, United States"
307C ANCHORVALE ROAD,307C,ANCHORVALE RD,"1.3899579499999999, 103.88689087145087"
202 SERANGOON CENTRAL,202,SERANGOON CTRL,"1.3514529, 103.87358756131275"
145 SIMEI STREET 2,145,SIMEI ST 2,"1.3448358, 103.95557837235617"
911 TAMPINES STREET 91,911,TAMPINES ST 91,"1.34964945, 103.93997913906031"
104 SPOTTISWOODE PARK ROAD,104,SPOTTISWOODE PK RD,"1.2744043, 103.83488797533494"
45 BENDEMEER ROAD,45,BENDEMEER RD,"1.3225679000000001, 103.86633311101656"
504 SERANGOON NORTH AVENUE 4,504,SERANGOON NTH AVE 4,"Error: Road retrieved. Returned address Serangoon North Avenue 4, Ang Mo Kio Industrial Park 2, Serangoon North, Singapore, Central, 555859, Singapore"
136 SIMEI STREET 1,136,SIMEI ST 1,"1.3479177, 103.95638767538998"
105 CLEMENTI STREET 12,105,CLEMENTI ST 12,"1.3223242, 103.7695272"
316 CLEMENTI AVENUE 4,316,CLEMENTI AVE 4,"1.318444, 103.76455266880922"
444 JURONG WEST AVENUE 1,444,JURONG WEST AVE 1,"1.3518477, 103.71905279876796"
122 BISHAN STREET 12,122,BISHAN ST 12,"1.3468190999999998, 103.85063309728856"
331 BUKIT BATOK STREET 33,331,BT BATOK ST 33,"1.36381795, 103.74740762374958"
32 BALAM ROAD,32,BALAM RD,"1.3294076, 103.8870024"
173 HOUGANG AVENUE 1,173,HOUGANG AVE 1,"Error: Block retrieved. Returned address 173, Hougang Ave 1, Hougang, Southeast, 530129, Singapore"
973 HOUGANG STREET 91,973,HOUGANG ST 91,"1.3776974499999999, 103.87986710893804"
297A COMPASSVALE STREET,297A,COMPASSVALE ST,"1.3950661, 103.90047026856581"
869A TAMPINES AVENUE 8,869A,TAMPINES AVE 8,"1.35511955, 103.93232696667478"
940 TAMPINES AVENUE 5,940,TAMPINES AVE 5,"1.34922575, 103.94140200212436"
630 WOODLANDS RING ROAD,630,WOODLANDS RING RD,"Error: Road retrieved. Returned address Woodlands Ring Road, Woodlands, Northwest, 737890, Singapore"
864 WOODLANDS STREET 83,864,WOODLANDS ST 83,"1.44104005, 103.79513027113785"
734 YISHUN AVENUE 5,734,YISHUN AVE 5,"1.42916795, 103.83080018122214"
537 ANG MO KIO AVENUE 5,537,ANG MO KIO AVE 5,"1.3751905500000001, 103.85307"
508 BEDOK NORTH AVENUE 3,508,BEDOK NTH AVE 3,"1.3333774, 103.9325173033074"
263 BUKIT BATOK EAST AVENUE 4,263,BT BATOK EAST AVE 4,"1.35028495, 103.759153745026"
807 KING GEORGE'S AVENUE,807,KING GEORGE'S AVE,"1.3093099499999998, 103.86144669999999"
505 WOODLANDS DRIVE 14,505,WOODLANDS DR 14,"1.4321288499999998, 103.79117065825812"
117 YISHUN RING ROAD,117,YISHUN RING RD,"Error: Road retrieved. Returned address Yishun Ring Road, Yishun, Northwest, 760413, Singapore"
157 YISHUN STREET 11,157,YISHUN ST 11,"1.43221095, 103.83408365846616"
75 TELOK BLANGAH DRIVE,75,TELOK BLANGAH DR,"1.2748762, 103.80868667363657"
625 SENJA ROAD,625,SENJA RD,"Error: Road retrieved. Returned address Senja Road, Bukit Panjang, Northwest, 677741, Singapore"
267B PUNGGOL FIELD,267B,PUNGGOL FIELD,"Error: Road retrieved. Returned address Punggol Field, Punggol Cove, Punggol, Northeast, 820198, Singapore"
208 YISHUN STREET 21,208,YISHUN ST 21,"Error: Road retrieved. Returned address Yishun Street 21, Yishun, Northwest, 768610, Singapore"
161 PASIR RIS STREET 13,161,PASIR RIS ST 13,"1.36376995, 103.96194698720453"
612 CHOA CHU KANG STREET 62,612,CHOA CHU KANG ST 62,"Error: Road retrieved. Returned address Choa Chu Kang Street 62, Northwest, 680627, Singapore"
117 SIMEI STREET 1,117,SIMEI ST 1,"1.3444394499999999, 103.95120185444759"
321 ANG MO KIO AVENUE 1,321,ANG MO KIO AVE 1,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 1, Ang Mo Kio, Singapore, Central, 560218, Singapore"
509 ANG MO KIO AVENUE 8,509,ANG MO KIO AVE 8,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 8, Ang Mo Kio, Singapore, Central, 569843, Singapore"
144 TAMPINES STREET 12,144,TAMPINES ST 12,"1.34841595, 103.94368965345913"
445 YISHUN AVENUE 11,445,YISHUN AVE 11,"Error: Road retrieved. Returned address Yishun Avenue 11, Yishun, Northwest, 760413, Singapore"
418 ANG MO KIO AVENUE 10,418,ANG MO KIO AVE 10,"1.36493535, 103.8540607691629"
725 ANG MO KIO AVENUE 6,725,ANG MO KIO AVE 6,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 6, Ang Mo Kio, Singapore, Central, 569845, Singapore"
623 BEDOK RESERVOIR ROAD,623,BEDOK RESERVOIR RD,"1.333642, 103.91681929229901"
102 HENDERSON CRESCENT,102,HENDERSON CRES,"Error: Not Singapore. Returned address 102, Henderson Crescent, Alliston, New Tecumseth, Simcoe County, Central Ontario, Ontario, L9R 0E9, Canada"
2 TOH YI DRIVE,2,TOH YI DR,"1.3390216000000001, 103.77544139072614"
207D COMPASSVALE LANE,207D,COMPASSVALE LANE,"1.3845844, 103.89737721648675"
290E BUKIT BATOK STREET 24,290E,BT BATOK ST 24,"1.34387085, 103.7578477023541"
18A CIRCUIT ROAD,18A,CIRCUIT RD,"1.32937645, 103.88806363366714"
112 HO CHING ROAD,112,HO CHING RD,"1.33388535, 103.72369156569812"
37 BEDOK SOUTH AVENUE 2,37,BEDOK STH AVE 2,"1.32189705, 103.93983038506616"
314B ANCHORVALE LINK,314B,ANCHORVALE LINK,"1.3911421000000002, 103.88888271391274"
138 YISHUN RING ROAD,138,YISHUN RING RD,"1.43162805, 103.8305786"
381 TAMPINES STREET 32,381,TAMPINES ST 32,"1.3542724000000002, 103.95912952635379"
269A COMPASSVALE LINK,269A,COMPASSVALE LINK,"1.3837803, 103.89547618349123"
94E BEDOK NORTH AVENUE 4,94E,BEDOK NTH AVE 4,"1.33329095, 103.94099031082786"
112 LENGKONG TIGA,112,LENGKONG TIGA,"1.323574, 103.9116524"
588C ANG MO KIO STREET 52,588C,ANG MO KIO ST 52,"1.3718687, 103.85348335"
75A REDHILL ROAD,75A,REDHILL RD,"Error: Not Singapore. Returned address Redhill Road, Redhill, Arnold, Gedling, Nottinghamshire, East Midlands, England, NG5 8HB, United Kingdom"
167 PETIR ROAD,167,PETIR RD,"Error: Road retrieved. Returned address Petir Road, Bukit Panjang, Northwest, 678272, Singapore"
527 HOUGANG AVENUE 6,527,HOUGANG AVE 6,"Error: Road retrieved. Returned address Hougang Avenue 6, Hougang, Northeast, 538787, Singapore"
210C PUNGGOL PLACE,210C,PUNGGOL PL,"1.3996653499999998, 103.8998812698095"
86 COMMONWEALTH CLOSE,86,C'WEALTH CL,"1.3043464500000002, 103.79941551157862"
929 TAMPINES STREET 91,929,TAMPINES ST 91,"1.3463778, 103.93961789313832"
895 TAMPINES STREET 81,895,TAMPINES ST 81,"1.34775985, 103.93157744431863"
342C YISHUN RING ROAD,342C,YISHUN RING RD,"1.42994815, 103.84415828705676"
646 YISHUN STREET 61,646,YISHUN ST 61,"1.42207525, 103.83774030000001"
1 TELOK BLANGAH CRESCENT,1,TELOK BLANGAH CRES,"1.2758973500000002, 103.81972306008612"
16 CANTONMENT CLOSE,16,CANTONMENT CL,"1.2739018500000001, 103.84030630000001"
633D SENJA ROAD,633D,SENJA RD,"1.38461195, 103.75961315"
535 UPPER CROSS STREET,535,UPP CROSS ST,"1.2845347999999999, 103.84625655218527"
743 PASIR RIS STREET 71,743,PASIR RIS ST 71,"1.37745085, 103.93554606291691"
334A ANCHORVALE CRESCENT,334A,ANCHORVALE CRES,"1.3984442000000001, 103.88962607213378"
607 WOODLANDS RING ROAD,607,WOODLANDS RING RD,"Error: Road retrieved. Returned address Woodlands Ring Road, Woodlands, Northwest, 737890, Singapore"
315A YISHUN AVENUE 9,315A,YISHUN AVE 9,"Error: Road retrieved. Returned address Yishun Avenue 9, Yishun, Northwest, 760246, Singapore"
229 YISHUN STREET 21,229,YISHUN ST 21,"Error: Road retrieved. Returned address Yishun Street 21, Yishun, Northwest, 768610, Singapore"
807B CHAI CHEE ROAD,807B,CHAI CHEE RD,"1.3275507, 103.92353911934822"
14A UPPER BOON KENG ROAD,14A,UPP BOON KENG RD,"1.3153758500000001, 103.87065488402966"
323 SEMBAWANG CLOSE,323,SEMBAWANG CL,"Error: Road retrieved. Returned address Sembawang Close, Sun Trellis, Sembawang, Northwest, 750333, Singapore"
472 ANG MO KIO AVENUE 10,472,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
602A PUNGGOL CENTRAL,602A,PUNGGOL CTRL,"1.40347825, 103.90700734632361"
808 YISHUN RING ROAD,808,YISHUN RING RD,"1.416871, 103.83095276623163"
334 HOUGANG AVENUE 5,334,HOUGANG AVE 5,"1.36887025, 103.89798775"
267A PUNGGOL FIELD,267A,PUNGGOL FIELD,"Error: Road retrieved. Returned address Punggol Field, Punggol Cove, Punggol, Northeast, 820198, Singapore"
331 SEMBAWANG CLOSE,331,SEMBAWANG CL,"1.4473535499999999, 103.81646587126492"
792 WOODLANDS AVENUE 6,792,WOODLANDS AVE 6,"Error: Road retrieved. Returned address Woodlands Avenue 6, Woodlands, Northwest, 737858, Singapore"
165 WOODLANDS STREET 13,165,WOODLANDS ST 13,"Error: Road retrieved. Returned address Woodlands Street 13, Woodlands, Northwest, 738623, Singapore"
362 WOODLANDS AVENUE 5,362,WOODLANDS AVE 5,"Error: Road retrieved. Returned address Woodlands Avenue 5, Woodlands, Northwest, 730900, Singapore"
685A JURONG WEST STREET 64,685A,JURONG WEST ST 64,"1.34324575, 103.7041027512002"
517 CHOA CHU KANG STREET 51,517,CHOA CHU KANG ST 51,"Error: Road retrieved. Returned address Choa Chu Kang Street 51, Northwest, 689333, Singapore"
373 CLEMENTI AVENUE 4,373,CLEMENTI AVE 4,"Error: Road retrieved. Returned address Clementi Avenue 4, Clementi, Southwest, 120373, Singapore"
312 SEMBAWANG DRIVE,312,SEMBAWANG DR,"1.44447005, 103.82084983436204"
551 SERANGOON NORTH AVENUE 3,551,SERANGOON NTH AVE 3,"Error: Road retrieved. Returned address Serangoon North Avenue 3, Serangoon North, Singapore, Central, 550102, Singapore"
524 CHOA CHU KANG STREET 51,524,CHOA CHU KANG ST 51,"Error: Road retrieved. Returned address Choa Chu Kang Street 51, Northwest, 689333, Singapore"
253 BISHAN STREET 22,253,BISHAN ST 22,"1.3622542, 103.8432325794257"
450A SENGKANG WEST WAY,450A,SENGKANG WEST WAY,"1.39447645, 103.87345631438554"
405C FERNVALE LANE,405C,FERNVALE LANE,"1.38918375, 103.87341499917468"
780A WOODLANDS CRESCENT,780A,WOODLANDS CRES,"1.4488197999999999, 103.80066794119267"
583 WOODLANDS DRIVE 16,583,WOODLANDS DR 16,"1.4304530999999998, 103.79535120498514"
751 YISHUN STREET 72,751,YISHUN ST 72,"1.4276652, 103.8342616140153"
250 BISHAN STREET 22,250,BISHAN ST 22,"1.3615502, 103.84406176284853"
339 BUKIT BATOK STREET 34,339,BT BATOK ST 34,"1.36318195, 103.75058472027777"
287 BUKIT BATOK EAST AVENUE 3,287,BT BATOK EAST AVE 3,"1.3471651, 103.75857235512424"
119C KIM TIAN ROAD,119C,KIM TIAN RD,"1.2815191499999998, 103.82770650420707"
8 KIM TIAN PLACE,8,KIM TIAN PL,"Error: Not Singapore. Returned address 8, Đơn Quế, Hải Lăng, Tỉnh Quảng Trị, Việt Nam"
257 JURONG EAST STREET 24,257,JURONG EAST ST 24,"1.34429585, 103.7394065387674"
475 PASIR RIS DRIVE 6,475,PASIR RIS DR 6,"1.3749312, 103.95742590422589"
306A PUNGGOL PLACE,306A,PUNGGOL PL,"1.40611565, 103.90553754681588"
271A SENGKANG CENTRAL,271A,SENGKANG CTRL,"1.3859711, 103.89466342000452"
784 YISHUN AVENUE 2,784,YISHUN AVE 2,"Error: Road retrieved. Returned address Yishun Avenue 2, Yishun, Northwest, 760175, Singapore"
140 JALAN BUKIT MERAH,140,JLN BT MERAH,"Error: Road retrieved. Returned address Jalan Bukit Merah, Radin Mas, Bukit Merah, Singapore, Central, 169545, Singapore"
95 ALJUNIED CRESCENT,95,ALJUNIED CRES,"1.3212993499999999, 103.88646084687335"
103 JURONG EAST STREET 13,103,JURONG EAST ST 13,"1.3366757, 103.73807607867693"
606 ELIAS ROAD,606,ELIAS RD,"1.3766968, 103.9426985086067"
210C COMPASSVALE LANE,210C,COMPASSVALE LANE,"1.3843386999999998, 103.89936276434847"
405B FERNVALE LANE,405B,FERNVALE LANE,"1.3890533999999999, 103.8736522027087"
608 CHOA CHU KANG STREET 62,608,CHOA CHU KANG ST 62,"Error: Road retrieved. Returned address Choa Chu Kang Street 62, Northwest, 680627, Singapore"
314 HOUGANG AVENUE 5,314,HOUGANG AVE 5,"Error: Road retrieved. Returned address Hougang Avenue 5, Hougang, Northeast, 530334, Singapore"
101 POTONG PASIR AVENUE 1,101,POTONG PASIR AVE 1,"1.33302895, 103.86851766939229"
738 YISHUN STREET 72,738,YISHUN ST 72,"Error: Road retrieved. Returned address Yishun Street 72, Yishun, Northwest, 760731, Singapore"
256 BISHAN STREET 22,256,BISHAN ST 22,"1.3614076000000002, 103.84251752211394"
280 BUKIT BATOK EAST AVENUE 3,280,BT BATOK EAST AVE 3,"1.34784525, 103.75703076957046"
767 PASIR RIS STREET 71,767,PASIR RIS ST 71,"1.37563435, 103.93602792223066"
524 SERANGOON NORTH AVENUE 4,524,SERANGOON NTH AVE 4,"1.3727380500000002, 103.87284395"
763 WOODLANDS AVENUE 6,763,WOODLANDS AVE 6,"Error: Road retrieved. Returned address Woodlands Avenue 6, Woodlands, Northwest, 737858, Singapore"
710 WOODLANDS DRIVE 70,710,WOODLANDS DR 70,"1.4406876, 103.7972538974848"
365 YISHUN RING ROAD,365,YISHUN RING RD,"1.4292270500000002, 103.84522419999999"
704 WOODLANDS DRIVE 40,704,WOODLANDS DR 40,"Error: Road retrieved. Returned address Woodlands Drive 40, Woodlands, Northwest, 738489, Singapore"
29 JALAN BAHAGIA,29,JLN BAHAGIA,"1.3254079, 103.8585652"
118 PASIR RIS STREET 11,118,PASIR RIS ST 11,"1.3672168, 103.95470926572165"
603 CHOA CHU KANG STREET 62,603,CHOA CHU KANG ST 62,"Error: Road retrieved. Returned address Choa Chu Kang Street 62, Northwest, 680627, Singapore"
537 JURONG WEST AVENUE 1,537,JURONG WEST AVE 1,"1.3506015, 103.71675101381857"
542 PASIR RIS STREET 51,542,PASIR RIS ST 51,"1.36932455, 103.95132387896739"
674A CHOA CHU KANG CRESCENT,674A,CHOA CHU KANG CRES,"Error: Road retrieved. Returned address Choa Chu Kang Crescent, Northwest, 689097, Singapore"
61 JALAN TENTERAM,61,JLN TENTERAM,"Error: Not Singapore. Returned address Jalan Tenteram, Sukaresmi, Jawa Barat, 16153, Indonesia"
20 JALAN KLINIK,20,JLN KLINIK,"Error: Not Singapore. Returned address Jalan Klinik, Pasir Puteh, ڤاسير ڤوتيه / Pasir Puteh, Kelantan, 16800, Malaysia"
450 YISHUN RING ROAD,450,YISHUN RING RD,"1.4221732, 103.84413985202704"
105 BEDOK NORTH AVENUE 4,105,BEDOK NTH AVE 4,"1.3337089, 103.93656069946745"
131 BUKIT BATOK WEST AVENUE 6,131,BT BATOK WEST AVE 6,"1.3507093000000001, 103.74627903390285"
281B SENGKANG EAST AVENUE,281B,SENGKANG EAST AVE,"1.38575115, 103.89193137824267"
151 TAMPINES STREET 12,151,TAMPINES ST 12,"1.35117845, 103.94422379179713"
431 TAMPINES STREET 41,431,TAMPINES ST 41,"1.35954585, 103.95076904999999"
124 BEDOK NORTH ROAD,124,BEDOK NTH RD,"1.3292391000000001, 103.93906235348885"
35 CHAI CHEE AVENUE,35,CHAI CHEE AVE,"Error: Road retrieved. Returned address Chai Chee Avenue, Ansar Garden, Bedok, Southeast, 461029, Singapore"
987A BUANGKOK GREEN,987A,BUANGKOK GREEN,"1.3800168, 103.87807876159192"
152 YUNG HO ROAD,152,YUNG HO RD,"1.3270611, 103.7206635"
8 HOLLAND AVENUE,8,HOLLAND AVE,"Error: Not Singapore. Returned address 8, Holland Avenue, Copse Hill, London Borough of Merton, London, Greater London, England, SW20, United Kingdom"
618 ANG MO KIO AVENUE 4,618,ANG MO KIO AVE 4,"1.3779998500000001, 103.83830918225308"
220 HOUGANG STREET 21,220,HOUGANG ST 21,"1.3570484, 103.88426430024694"
925 JURONG WEST STREET 92,925,JURONG WEST ST 92,"1.34016475, 103.68917087346051"
277C COMPASSVALE LINK,277C,COMPASSVALE LINK,"Error: Road retrieved. Returned address Compassvale Link, Seng Kang, Northeast, 541275, Singapore"
122A SENGKANG EAST WAY,122A,SENGKANG EAST WAY,"Error: Road retrieved. Returned address Sengkang East Way, Seng Kang, Northeast, 540143, Singapore"
524 ANG MO KIO AVENUE 5,524,ANG MO KIO AVE 5,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 5, Ang Mo Kio, Singapore, Central, 569948, Singapore"
530 BUKIT BATOK STREET 51,530,BT BATOK ST 51,"1.3562373, 103.75112414518583"
279 TOH GUAN ROAD,279,TOH GUAN RD,"1.34074485, 103.74690798086121"
297B COMPASSVALE STREET,297B,COMPASSVALE ST,"1.39485825, 103.90126601187256"
233 TAMPINES STREET 21,233,TAMPINES ST 21,"1.3563665999999999, 103.94750099999999"
786E WOODLANDS DRIVE 60,786E,WOODLANDS DR 60,"1.4469472, 103.800312324142"
507 WOODLANDS DRIVE 14,507,WOODLANDS DR 14,"Error: Road retrieved. Returned address Woodlands Drive 14, Fragrant Woods, Woodlands, Northwest, 738079, Singapore"
603 BEDOK RESERVOIR ROAD,603,BEDOK RESERVOIR RD,"1.3299427499999998, 103.9123006805968"
656 JALAN TENAGA,656,JLN TENAGA,"1.33360075, 103.90731819043094"
327 YISHUN RING ROAD,327,YISHUN RING RD,"Error: Road retrieved. Returned address Yishun Ring Road, Yishun, Northwest, 760413, Singapore"
701 BEDOK RESERVOIR ROAD,701,BEDOK RESERVOIR RD,"1.3376318999999999, 103.918887685"
144 BUKIT BATOK WEST AVENUE 6,144,BT BATOK WEST AVE 6,"1.3500142, 103.74424082877067"
711 YISHUN AVENUE 5,711,YISHUN AVE 5,"Error: Road retrieved. Returned address Yishun Avenue 5, Yishun, Northwest, 760743, Singapore"
447 JURONG WEST STREET 42,447,JURONG WEST ST 42,"1.3523987499999999, 103.72018824435185"
635C PUNGGOL DRIVE,635C,PUNGGOL DR,"1.4006368500000002, 103.91416557930273"
226 SIMEI STREET 4,226,SIMEI ST 4,"1.3424418999999999, 103.9570037369125"
698A HOUGANG STREET 61,698A,HOUGANG ST 61,"1.37520745, 103.88762713009748"
123 SIMEI STREET 1,123,SIMEI ST 1,"1.3456239, 103.95358468637124"
126 MARSILING RISE,126,MARSILING RISE,"1.4381319499999998, 103.77989644478865"
160B PUNGGOL CENTRAL,160B,PUNGGOL CTRL,"1.3953362500000002, 103.91604080866227"
782 YISHUN RING ROAD,782,YISHUN RING RD,"1.42196095, 103.83176205000001"
210 BUKIT BATOK STREET 21,210,BT BATOK ST 21,"1.3456452, 103.74957751648532"
254 BANGKIT ROAD,254,BANGKIT RD,"1.379544, 103.77386369999999"
