classification,avg_distance,avg_resale_price,count
0,0.3621905712469432,430698.684596577,409
1,0.8000178986849581,490231.31315042573,1057
2,1.2743417596977353,490696.03526448365,794
3,1.736122515958816,488371.89703989704,777
4,2.192572023259763,455080.7504244482,589
5,2.746516493956046,354887.71428571426,182
