classification,avg_distance,avg_resale_price,count
0,0.3135151497858676,481526.3725910064,467
1,0.7225445700389125,477459.1128404669,771
2,1.1635677046017667,480610.52743362833,565
3,1.8219348696850386,552434.2992125985,254
4,2.235254817751481,484720.2153846154,845
5,2.7300644184952945,444107.8996865204,638
