classification,avg_distance,avg_resale_price,count
0,0.301104271105,454280.65,200
1,0.7576117744318182,380038.0,176
2,1.2978525794612785,386774.2824242424,297
3,1.7297120134831463,376330.42696629214,178
4,2.3494084331683163,362938.95049504953,202
5,2.702864305454545,440131.93636363634,440
