classification,avg_distance,avg_resale_price,count
0,0.3858243781818181,568835.7272727273,132
1,0.7330016682770261,559622.2736486486,296
2,1.2832080379392954,485443.19728434505,1252
3,1.7346409200312969,411292.60719874804,639
4,2.206920972628725,373946.10569105693,369
5,2.776391471226415,601789.0283018867,424
