classification,avg_distance,avg_resale_price,count
0,0.3842812448195486,414674.8721804511,266
1,0.6099423387500001,447332.26470588235,136
2,1.2330845123188396,455398.884057971,276
3,1.7749088465083807,475610.35195530724,716
4,2.2764448854529147,480372.78664881754,2241
5,2.7294211606996965,470043.6949737609,1715
