classification,avg_distance,avg_resale_price,count
0,0.2954715229342508,445823.4235474006,654
1,0.7974649120000002,470945.6215962441,1065
2,1.2283516260428398,496023.7225253664,887
3,1.7862016205043838,472476.8245614035,912
4,2.2612066171860246,470038.6213408876,1059
5,2.773518643489253,442147.6713021492,791
