classification,avg_distance,avg_resale_price,count
0,0.3087753166666672,464496.6610644258,357
1,0.7735421016473315,527737.2088167054,431
2,1.2819266000000018,510754.3552631579,684
3,1.7673079931818187,580999.9917355372,484
4,2.2394333307692347,566209.8143236075,377
5,2.815932336686998,418827.2489837398,984
