classification,avg_distance,avg_resale_price,count
1,0.9050910857894737,504388.84210526315,38
2,1.2379931109826576,521006.26878612716,346
3,1.8384325312335958,647452.188976378,381
4,2.2475041724137874,558093.6704980843,522
5,2.78972341847291,440665.24014778325,812
