classification,avg_distance,avg_resale_price,count
0,0.220100331009009,352346.73873873876,111
1,0.8242778832870379,400588.5,216
2,1.262037923043476,441195.1347826087,230
3,1.7702521154135333,470424.4812030075,266
4,2.291419702439024,406193.2032520325,123
5,2.8124723343749998,343576.5625,128
