classification,avg_distance,avg_resale_price,count
0,0.3047385826139535,442094.8496124031,645
1,0.71466635513812,506761.8320441989,905
2,1.2701918326612869,504088.65725806454,992
3,1.7605886859649125,450871.9160401003,798
4,2.1979349943452373,432588.5505952381,336
5,2.7648909896739142,360161.76086956525,184
