classification,avg_distance,avg_resale_price,count
0,0.31581421003891036,367645.83657587547,257
1,0.7039302596983744,377071.5893271462,431
2,1.2777541002544537,410351.0127226463,393
3,1.72390045100671,405855.77516778524,298
4,2.2449227393081745,582816.0125786164,318
5,2.8020161941176456,553011.556561086,442
