classification,avg_distance,avg_resale_price,count
0,0.27340232813456694,484750.47088309505,1189
1,0.7814606719268772,489047.67786561267,1012
2,1.2233368480603448,455333.8459051724,928
3,1.7388296231560896,454569.31197255576,583
4,2.2332675670886064,449303.5147679325,1422
5,2.7443196040055216,435342.0,724
