classification,avg_distance,avg_resale_price,count
0,0.3250712255921055,630300.7631578947,152
1,0.7813728926896548,589248.9793103448,435
2,1.2702030376383784,519368.65498154983,542
3,1.7136486104712039,502868.39092495636,573
4,2.3307690311111093,489613.2698412698,630
5,2.733922961116551,403681.7786483839,1021
