classification,avg_distance,avg_resale_price,count
0,0.3101989719971092,407844.24855491327,346
1,0.739391217401575,406915.9094488189,254
2,1.259126644311378,367920.7425149701,167
3,1.8286241294117653,429152.991285403,459
4,2.2351114433962302,431989.6603773585,795
5,2.767742691412746,433515.675900277,722
