classification,avg_distance,avg_resale_price,count
0,0.18117085477192973,778865.1578947369,114
1,0.8164394264444441,458981.9555555555,45
2,1.3014501739130444,587446.0289855072,69
3,1.7598176301486177,559690.4118895966,471
4,2.2759944089759805,535719.1554993679,791
5,2.7022213517690874,511978.9366852886,537
