classification,avg_distance,avg_resale_price,count
0,0.28895129912585,420294.44897959183,294
1,0.7408482123703698,423541.22962962964,270
2,1.2409654317631218,416587.266487214,743
3,1.7268619188679275,421629.55442670535,689
4,2.2651358628670115,396319.59758203797,579
5,2.6921416055016163,408894.98058252427,309
