block,street_name,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,lat_long,distance,rank
26B,JLN MEMBINA,2020-10,BUKIT MERAH,4 ROOM,16 TO 18,85.0,Model A,2009,87 years 04 months,738000.0,26B JALAN MEMBINA,"1.28306385, 103.82560967167316",1.4170752,2
26B,JLN MEMBINA,2020-10,BUKIT MERAH,4 ROOM,01 TO 03,85.0,Model A,2009,87 years 03 months,650000.0,26B JALAN MEMBINA,"1.28306385, 103.82560967167316",1.4170752,2
26B,JLN MEMBINA,2020-11,BUKIT MERAH,4 ROOM,01 TO 03,85.0,Model A,2009,87 years 02 months,680000.0,26B JALAN MEMBINA,"1.28306385, 103.82560967167316",1.4170752,2
26B,JLN MEMBINA,2020-12,BUKIT MERAH,4 ROOM,10 TO 12,85.0,Model A,2009,87 years 02 months,720000.0,26B JALAN MEMBINA,"1.28306385, 103.82560967167316",1.4170752,2
26B,JLN MEMBINA,2020-12,BUKIT MERAH,4 ROOM,16 TO 18,85.0,Model A,2009,87 years 02 months,723888.0,26B JALAN MEMBINA,"1.28306385, 103.82560967167316",1.4170752,2
26B,JLN MEMBINA,2020-12,BUKIT MERAH,4 ROOM,25 TO 27,85.0,Model A,2009,87 years 01 month,757000.0,26B JALAN MEMBINA,"1.28306385, 103.82560967167316",1.4170752,2
26B,JLN MEMBINA,2021-02,BUKIT MERAH,4 ROOM,19 TO 21,85.0,Model A,2009,87 years,742500.0,26B JALAN MEMBINA,"1.28306385, 103.82560967167316",1.4170752,2
287,BISHAN ST 24,2020-02,BISHAN,4 ROOM,01 TO 03,103.0,Model A,1992,71 years 06 months,475000.0,287 BISHAN STREET 24,"1.35788375, 103.84389661499344",1.4300672,2
287,BISHAN ST 24,2020-06,BISHAN,4 ROOM,04 TO 06,107.0,Model A,1992,71 years 04 months,510000.0,287 BISHAN STREET 24,"1.35788375, 103.84389661499344",1.4300672,2
287,BISHAN ST 24,2020-11,BISHAN,4 ROOM,04 TO 06,103.0,Model A,1992,70 years 09 months,517400.0,287 BISHAN STREET 24,"1.35788375, 103.84389661499344",1.4300672,2
261,BISHAN ST 22,2020-01,BISHAN,EXECUTIVE,04 TO 06,150.0,Maisonette,1992,71 years 07 months,880000.0,261 BISHAN STREET 22,"1.3592269, 103.84355977543319",1.4313095,2
261,BISHAN ST 22,2020-08,BISHAN,EXECUTIVE,01 TO 03,149.0,Maisonette,1992,71 years,760000.0,261 BISHAN STREET 22,"1.3592269, 103.84355977543319",1.4313095,2
255,BISHAN ST 22,2020-02,BISHAN,4 ROOM,04 TO 06,112.0,Model A,1992,71 years 06 months,590000.0,255 BISHAN STREET 22,"1.3616456000000001, 103.8428558005391",1.4316728,2
255,BISHAN ST 22,2020-03,BISHAN,4 ROOM,10 TO 12,103.0,Model A,1992,71 years 05 months,518000.0,255 BISHAN STREET 22,"1.3616456000000001, 103.8428558005391",1.4316728,2
255,BISHAN ST 22,2021-01,BISHAN,5 ROOM,13 TO 15,133.0,Model A,1992,70 years 08 months,800000.0,255 BISHAN STREET 22,"1.3616456000000001, 103.8428558005391",1.4316728,2
25B,JLN MEMBINA,2020-05,BUKIT MERAH,4 ROOM,16 TO 18,90.0,Model A,2009,87 years 08 months,730000.0,25B JALAN MEMBINA,"1.2836169000000002, 103.82526766016466",1.4359392,2
25B,JLN MEMBINA,2020-10,BUKIT MERAH,5 ROOM,10 TO 12,110.0,Improved,2009,87 years 04 months,888000.0,25B JALAN MEMBINA,"1.2836169000000002, 103.82526766016466",1.4359392,2
25B,JLN MEMBINA,2020-11,BUKIT MERAH,4 ROOM,16 TO 18,90.0,Model A,2009,87 years 02 months,750000.0,25B JALAN MEMBINA,"1.2836169000000002, 103.82526766016466",1.4359392,2
25B,JLN MEMBINA,2020-11,BUKIT MERAH,5 ROOM,10 TO 12,110.0,Improved,2009,87 years 03 months,860000.0,25B JALAN MEMBINA,"1.2836169000000002, 103.82526766016466",1.4359392,2
25B,JLN MEMBINA,2020-12,BUKIT MERAH,4 ROOM,07 TO 09,90.0,Model A,2009,87 years 01 month,710000.0,25B JALAN MEMBINA,"1.2836169000000002, 103.82526766016466",1.4359392,2
25B,JLN MEMBINA,2020-12,BUKIT MERAH,4 ROOM,13 TO 15,90.0,Model A,2009,87 years 02 months,730000.0,25B JALAN MEMBINA,"1.2836169000000002, 103.82526766016466",1.4359392,2
25B,JLN MEMBINA,2020-12,BUKIT MERAH,4 ROOM,25 TO 27,90.0,Model A,2009,87 years 01 month,765000.0,25B JALAN MEMBINA,"1.2836169000000002, 103.82526766016466",1.4359392,2
25B,JLN MEMBINA,2021-01,BUKIT MERAH,4 ROOM,22 TO 24,90.0,Model A,2009,87 years 01 month,750000.0,25B JALAN MEMBINA,"1.2836169000000002, 103.82526766016466",1.4359392,2
25B,JLN MEMBINA,2021-01,BUKIT MERAH,4 ROOM,16 TO 18,90.0,Model A,2009,87 years,760000.0,25B JALAN MEMBINA,"1.2836169000000002, 103.82526766016466",1.4359392,2
25B,JLN MEMBINA,2021-01,BUKIT MERAH,5 ROOM,01 TO 03,110.0,Improved,2009,87 years,750000.0,25B JALAN MEMBINA,"1.2836169000000002, 103.82526766016466",1.4359392,2
254,BISHAN ST 22,2020-06,BISHAN,4 ROOM,13 TO 15,116.0,Model A,1992,71 years 03 months,635000.0,254 BISHAN STREET 22,"1.3619189999999999, 103.84285501047592",1.4374212,2
286,BISHAN ST 24,2020-03,BISHAN,4 ROOM,01 TO 03,108.0,Model A,1992,71 years 05 months,450000.0,286 BISHAN STREET 24,"1.3584436000000002, 103.84388387762067",1.4399773,2
286,BISHAN ST 24,2020-06,BISHAN,4 ROOM,13 TO 15,108.0,Model A,1992,71 years 03 months,692888.0,286 BISHAN STREET 24,"1.3584436000000002, 103.84388387762067",1.4399773,2
286,BISHAN ST 24,2021-01,BISHAN,4 ROOM,13 TO 15,108.0,Model A,1992,70 years 07 months,660000.0,286 BISHAN STREET 24,"1.3584436000000002, 103.84388387762067",1.4399773,2
79A,TOA PAYOH CTRL,2020-02,TOA PAYOH,4 ROOM,25 TO 27,91.0,Model A,2009,88 years 02 months,788000.0,79A TOA PAYOH CENTRAL,"1.3346534, 103.8474571936961",1.4401436,2
79A,TOA PAYOH CTRL,2020-06,TOA PAYOH,4 ROOM,28 TO 30,91.0,Model A,2009,87 years 11 months,778000.0,79A TOA PAYOH CENTRAL,"1.3346534, 103.8474571936961",1.4401436,2
79A,TOA PAYOH CTRL,2020-09,TOA PAYOH,4 ROOM,04 TO 06,76.0,Model A,2009,87 years 07 months,600000.0,79A TOA PAYOH CENTRAL,"1.3346534, 103.8474571936961",1.4401436,2
79A,TOA PAYOH CTRL,2020-09,TOA PAYOH,5 ROOM,22 TO 24,111.0,Improved,2009,87 years 07 months,928000.0,79A TOA PAYOH CENTRAL,"1.3346534, 103.8474571936961",1.4401436,2
79A,TOA PAYOH CTRL,2020-10,TOA PAYOH,4 ROOM,22 TO 24,76.0,Model A,2009,87 years 06 months,730000.0,79A TOA PAYOH CENTRAL,"1.3346534, 103.8474571936961",1.4401436,2
79A,TOA PAYOH CTRL,2021-01,TOA PAYOH,4 ROOM,25 TO 27,76.0,Model A,2009,87 years 04 months,680000.0,79A TOA PAYOH CENTRAL,"1.3346534, 103.8474571936961",1.4401436,2
79A,TOA PAYOH CTRL,2021-01,TOA PAYOH,4 ROOM,25 TO 27,76.0,Model A,2009,87 years 03 months,700000.0,79A TOA PAYOH CENTRAL,"1.3346534, 103.8474571936961",1.4401436,2
79A,TOA PAYOH CTRL,2021-02,TOA PAYOH,4 ROOM,28 TO 30,91.0,Model A,2009,87 years 02 months,785000.0,79A TOA PAYOH CENTRAL,"1.3346534, 103.8474571936961",1.4401436,2
247,BISHAN ST 22,2021-01,BISHAN,EXECUTIVE,01 TO 03,146.0,Maisonette,1992,70 years 07 months,840000.0,247 BISHAN STREET 22,"1.3611422, 103.84316359607789",1.4421248,2
