classification,avg_distance,avg_resale_price,count
0,0.2937189388504279,439205.8482905983,468
1,0.6633815850814329,439402.14983713353,307
2,1.206780006372549,331398.8431372549,204
3,1.7388329479289941,387771.05917159765,169
4,2.297677272881354,406746.0903954802,177
5,2.715233442156861,424555.5294117647,204
