classification,avg_distance,avg_resale_price,count
0,0.32584878658299593,399666.5020242915,247
1,0.7432731248657718,448407.9865771812,298
2,1.2274494263724447,419841.130247578,929
3,1.7369094218333339,422280.9066666667,600
4,2.2443891690140862,380071.9929577465,426
5,2.7551403621513892,384156.19322709163,502
