classification,avg_distance,avg_resale_price,count
0,0.33021271309352523,545131.0503597122,139
1,0.7557938857142857,723841.1428571428,14
2,1.3138432642857145,525047.8857142857,70
3,1.7466350650568152,505087.0909090909,352
4,2.2580232880000035,518499.96,425
5,2.761347015397624,422611.5329949239,591
