classification,avg_distance,avg_resale_price,count
0,0.32460249380769196,471716.24615384615,260
1,0.7497583254266946,443862.59737417946,457
2,1.2268612634285716,446880.9142857143,350
3,1.8661399729824664,453713.8701754386,1140
4,2.214333770463506,480848.10201183433,2028
5,2.7106795299532975,489380.0780520347,1499
