classification,avg_distance,avg_resale_price,count
0,0.3054161623383236,403606.75449101796,334
1,0.7725458337777774,424489.81111111114,630
2,1.251542771084339,414924.0843373494,664
3,1.760208621621623,457636.57528957527,1295
4,2.153544721165045,446044.11650485435,515
5,2.760777260000001,450288.2947368421,95
