classification,avg_distance,avg_resale_price,count
0,0.23981083227240177,326694.43727598566,279
1,0.7770506526415105,398965.22641509434,212
2,1.238703960559006,413474.56832298136,322
3,1.715372277681661,416271.0051903114,578
4,2.2594937438461553,562094.1076923077,260
5,2.8569233567867083,580840.188365651,361
