classification,avg_distance,avg_resale_price,count
0,0.3191246786473214,455713.3125,448
1,0.7739193415384606,536438.655448718,624
2,1.248746277609107,599234.9981024668,527
3,1.7772737511873347,457169.83377308707,379
4,2.3222762484797315,506897.4121621622,592
5,2.776850163105161,432133.8797996661,1198
