classification,avg_distance,avg_resale_price,count
1,0.8373282877659576,691331.0070921986,282
2,1.300674449999996,557245.4812030075,532
3,1.7647084262316928,518644.2623169108,751
4,2.210955829598311,485888.6849894292,473
5,2.8180169041916114,430289.0089820359,334
