classification,avg_distance,avg_resale_price,count
0,0.31373095131210144,543174.4713375797,628
1,0.7847495557117121,471896.2702702703,1110
2,1.2208565853813558,423986.18008474575,944
3,1.7742535948616536,438178.05006587616,759
4,2.212170881054366,490852.4382207578,607
5,2.753332870491805,469753.92349726777,549
