block,street_name,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,lat_long,distance,rank
111,CLEMENTI ST 13,2020-07,CLEMENTI,EXECUTIVE,04 TO 06,146.0,Maisonette,1985,63 years 06 months,720000.0,111 CLEMENTI STREET 13,"1.32316235, 103.77119712181289",0.6842308,1
111,CLEMENTI ST 13,2020-08,CLEMENTI,EXECUTIVE,04 TO 06,147.0,Maisonette,1985,63 years 05 months,760000.0,111 CLEMENTI STREET 13,"1.32316235, 103.77119712181289",0.6842308,1
111,CLEMENTI ST 13,2021-02,CLEMENTI,EXECUTIVE,01 TO 03,147.0,Maisonette,1985,62 years 11 months,835000.0,111 CLEMENTI STREET 13,"1.32316235, 103.77119712181289",0.6842308,1
114,CLEMENTI ST 13,2020-07,CLEMENTI,5 ROOM,04 TO 06,142.0,Model A-Maisonette,1984,63 years 03 months,785500.0,114 CLEMENTI STREET 13,"1.32384305, 103.77056803625041",0.7329737,1
114,CLEMENTI ST 13,2021-02,CLEMENTI,5 ROOM,04 TO 06,142.0,Model A-Maisonette,1984,62 years 08 months,830000.0,114 CLEMENTI STREET 13,"1.32384305, 103.77056803625041",0.7329737,1
114,CLEMENTI ST 13,2021-02,CLEMENTI,5 ROOM,01 TO 03,142.0,Model A-Maisonette,1984,62 years 08 months,760000.0,114 CLEMENTI STREET 13,"1.32384305, 103.77056803625041",0.7329737,1
113,CLEMENTI ST 13,2020-02,CLEMENTI,4 ROOM,04 TO 06,104.0,Model A,1984,63 years 08 months,518000.0,113 CLEMENTI STREET 13,"1.3236284999999999, 103.77027818574402",0.7636153,1
113,CLEMENTI ST 13,2021-01,CLEMENTI,4 ROOM,04 TO 06,104.0,Model A,1984,62 years 10 months,550000.0,113 CLEMENTI STREET 13,"1.3236284999999999, 103.77027818574402",0.7636153,1
343,CLEMENTI AVE 5,2020-02,CLEMENTI,3 ROOM,07 TO 09,67.0,New Generation,1979,58 years 09 months,308000.0,343 CLEMENTI AVENUE 5,"1.3179189, 103.7709822562311",0.790239,1
343,CLEMENTI AVE 5,2020-06,CLEMENTI,3 ROOM,07 TO 09,67.0,New Generation,1979,58 years 07 months,313000.0,343 CLEMENTI AVENUE 5,"1.3179189, 103.7709822562311",0.790239,1
