classification,avg_distance,avg_resale_price,count
0,0.3173973710352426,442172.74449339206,227
1,0.760891585516484,512972.73626373627,455
2,1.2410893301919728,481721.41710296687,573
3,1.7793043340350911,471000.78596491227,855
4,2.2443538867235917,484854.05667701864,1288
5,2.732081158546161,502113.2610609037,509
