classification,avg_distance,avg_resale_price,count
0,0.28823178033186836,444612.9428571428,455
1,0.6753530763283582,432125.99402985076,335
2,1.2168292038888864,321700.35555555555,180
3,1.7103499760204066,378850.4948979592,196
4,2.313392205714287,429206.8857142857,210
5,2.7117122855345914,408034.91823899373,159
