block,street_name,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,lat_long,distance
105,BEDOK RESERVOIR RD,2020-01,BEDOK,3 ROOM,04 TO 06,70.0,New Generation,1985,64 years 08 months,275000.0,105 BEDOK RESERVOIR ROAD,"1.32922715, 103.9090129815935",2.2655475
628,BEDOK RESERVOIR RD,2020-01,BEDOK,3 ROOM,07 TO 09,67.0,New Generation,1983,62 years 01 month,288000.0,628 BEDOK RESERVOIR ROAD,"1.3348973, 103.9150075010044",2.5619266
615,BEDOK RESERVOIR RD,2020-01,BEDOK,3 ROOM,07 TO 09,68.0,New Generation,1981,60 years 04 months,280000.0,615 BEDOK RESERVOIR ROAD,"1.3323588499999999, 103.91599244405376",2.6878288
704,BEDOK RESERVOIR RD,2020-01,BEDOK,3 ROOM,01 TO 03,68.0,New Generation,1981,60 years 06 months,260000.0,704 BEDOK RESERVOIR ROAD,"1.3368673, 103.9204745",2.9955378
616,BEDOK RESERVOIR RD,2020-01,BEDOK,3 ROOM,04 TO 06,68.0,New Generation,1982,61 years 05 months,278000.0,616 BEDOK RESERVOIR ROAD,"1.33151275, 103.91474192856921",2.6055114
703,BEDOK RESERVOIR RD,2020-01,BEDOK,3 ROOM,07 TO 09,68.0,New Generation,1980,59 years 10 months,300000.0,703 BEDOK RESERVOIR ROAD,"1.3371143, 103.9199923",2.948158
704,BEDOK RESERVOIR RD,2020-01,BEDOK,3 ROOM,07 TO 09,68.0,New Generation,1981,60 years 06 months,300000.0,704 BEDOK RESERVOIR ROAD,"1.3368673, 103.9204745",2.9955378
702,BEDOK RESERVOIR RD,2020-01,BEDOK,4 ROOM,04 TO 06,93.0,New Generation,1980,59 years 11 months,388000.0,702 BEDOK RESERVOIR ROAD,"1.33718775, 103.91890683065095",2.8501897
627,BEDOK RESERVOIR RD,2020-01,BEDOK,4 ROOM,10 TO 12,91.0,New Generation,1981,60 years 03 months,400000.0,627 BEDOK RESERVOIR ROAD,"1.3339533000000001, 103.91561484529242",2.6280134
622,BEDOK RESERVOIR RD,2020-01,BEDOK,4 ROOM,10 TO 12,91.0,New Generation,1981,60 years 02 months,386500.0,622 BEDOK RESERVOIR ROAD,"1.33405435, 103.91685595002133",2.7275896
126,BEDOK RESERVOIR RD,2020-01,BEDOK,4 ROOM,01 TO 03,89.0,Simplified,1987,66 years 03 months,380000.0,126 BEDOK RESERVOIR ROAD,"1.33273785, 103.91086890098741",2.3021932
143,BEDOK RESERVOIR RD,2020-01,BEDOK,4 ROOM,01 TO 03,104.0,Model A,1987,66 years,405000.0,143 BEDOK RESERVOIR ROAD,"1.33497055, 103.91276106377518",2.3883133
110,BEDOK RESERVOIR RD,2020-01,BEDOK,4 ROOM,01 TO 03,91.0,New Generation,1985,64 years 06 months,365000.0,110 BEDOK RESERVOIR ROAD,"1.33019585, 103.91031734471434",2.3219912
110,BEDOK RESERVOIR RD,2020-01,BEDOK,4 ROOM,10 TO 12,93.0,New Generation,1985,64 years 06 months,388000.0,110 BEDOK RESERVOIR ROAD,"1.33019585, 103.91031734471434",2.3219912
628,BEDOK RESERVOIR RD,2020-01,BEDOK,4 ROOM,10 TO 12,93.0,New Generation,1983,62 years,395000.0,628 BEDOK RESERVOIR ROAD,"1.3348973, 103.9150075010044",2.5619266
655,JLN TENAGA,2020-01,BEDOK,4 ROOM,07 TO 09,108.0,Model A,1996,75 years 11 months,480000.0,655 JALAN TENAGA,"1.3333292, 103.9067607549411",2.0488987
659,JLN TENAGA,2020-01,BEDOK,4 ROOM,13 TO 15,106.0,Model A,1996,75 years 09 months,500000.0,659 JALAN TENAGA,"1.3342316, 103.90613509785102",1.9969398
601,BEDOK RESERVOIR RD,2020-01,BEDOK,5 ROOM,10 TO 12,123.0,Improved,1982,61 years 04 months,465000.0,601 BEDOK RESERVOIR ROAD,"1.3299436, 103.9113629270509",2.3949156
611,BEDOK RESERVOIR RD,2020-01,BEDOK,5 ROOM,13 TO 15,123.0,Improved,1993,72 years 04 months,488000.0,611 BEDOK RESERVOIR ROAD,"1.33105705, 103.91524226298515",2.6529758
147,BEDOK RESERVOIR RD,2020-01,BEDOK,5 ROOM,04 TO 06,122.0,Improved,1987,66 years 01 month,448000.0,147 BEDOK RESERVOIR ROAD,"1.3348851000000002, 103.91173421423875",2.316062
112,BEDOK RESERVOIR RD,2020-01,BEDOK,5 ROOM,10 TO 12,125.0,Improved,1985,64 years 06 months,470000.0,112 BEDOK RESERVOIR ROAD,"1.32967695, 103.91035606477229",2.3358774
611,BEDOK RESERVOIR RD,2020-01,BEDOK,5 ROOM,07 TO 09,121.0,Improved,1993,72 years 04 months,500000.0,611 BEDOK RESERVOIR ROAD,"1.33105705, 103.91524226298515",2.6529758
670,JLN DAMAI,2020-01,BEDOK,5 ROOM,07 TO 09,128.0,Improved,1996,75 years 09 months,610000.0,670 JALAN DAMAI,"1.3326737, 103.90821903998742",2.1413352
634,BEDOK RESERVOIR RD,2020-01,BEDOK,EXECUTIVE,07 TO 09,142.0,Apartment,1993,72 years 04 months,680000.0,634 BEDOK RESERVOIR ROAD,"1.3302334, 103.90509711629387",2.0504134
643,BEDOK RESERVOIR RD,2020-01,BEDOK,EXECUTIVE,13 TO 15,143.0,Apartment,1993,72 years 04 months,798888.0,643 BEDOK RESERVOIR ROAD,"1.3309521, 103.90583427823313",2.063306
115,BEDOK RESERVOIR RD,2020-01,BEDOK,EXECUTIVE,07 TO 09,148.0,Maisonette,1985,64 years 09 months,580000.0,115 BEDOK RESERVOIR ROAD,"1.33068155, 103.90881655030253",2.2209752
115,BEDOK RESERVOIR RD,2020-01,BEDOK,EXECUTIVE,04 TO 06,150.0,Maisonette,1985,64 years 09 months,630000.0,115 BEDOK RESERVOIR ROAD,"1.33068155, 103.90881655030253",2.2209752
109,ALJUNIED CRES,2020-01,GEYLANG,2 ROOM,04 TO 06,45.0,Improved,1986,65 years,200000.0,109 ALJUNIED CRESCENT,"1.3193917499999999, 103.88446331660396",2.7044916
32,BALAM RD,2020-01,GEYLANG,2 ROOM,07 TO 09,46.0,Standard,1973,52 years 06 months,185000.0,32 BALAM ROAD,"1.3294076, 103.8870024",2.3243687
108,ALJUNIED CRES,2020-01,GEYLANG,3 ROOM,10 TO 12,68.0,New Generation,1981,60 years 04 months,340000.0,108 ALJUNIED CRESCENT,"1.3191447, 103.88532524827039",2.6556845
21,BALAM RD,2020-01,GEYLANG,3 ROOM,07 TO 09,60.3,Standard,1967,46 years,215000.0,21 BALAM ROAD,"1.3312167499999998, 103.8869487531579",2.2876155
21,BALAM RD,2020-01,GEYLANG,3 ROOM,10 TO 12,60.3,Standard,1967,46 years,200000.0,21 BALAM ROAD,"1.3312167499999998, 103.8869487531579",2.2876155
21,BALAM RD,2020-01,GEYLANG,3 ROOM,07 TO 09,60.3,Standard,1967,46 years,212000.0,21 BALAM ROAD,"1.3312167499999998, 103.8869487531579",2.2876155
62,CIRCUIT RD,2020-01,GEYLANG,3 ROOM,01 TO 03,56.0,Standard,1967,46 years 01 month,203000.0,62 CIRCUIT ROAD,"1.3262351, 103.88711425165795",2.3887963
44,CIRCUIT RD,2020-01,GEYLANG,3 ROOM,04 TO 06,52.0,Standard,1971,50 years,205000.0,44 CIRCUIT ROAD,"1.3266363499999998, 103.88614915377316",2.4387019
47,CIRCUIT RD,2020-01,GEYLANG,3 ROOM,04 TO 06,56.0,Standard,1969,48 years,180000.0,47 CIRCUIT ROAD,"1.3257588999999999, 103.88576154933332",2.482469
50,CIRCUIT RD,2020-01,GEYLANG,3 ROOM,07 TO 09,56.0,Standard,1969,48 years,225000.0,50 CIRCUIT ROAD,"1.3248897, 103.88550863385416",2.5176027
37,CIRCUIT RD,2020-01,GEYLANG,3 ROOM,07 TO 09,58.0,Standard,1972,51 years 10 months,212000.0,37 CIRCUIT ROAD,"1.3282009000000001, 103.88650377273999",2.3819919
57,CIRCUIT RD,2020-01,GEYLANG,3 ROOM,07 TO 09,56.0,Standard,1969,48 years,195000.0,57 CIRCUIT ROAD,"1.3247059, 103.88673485840123",2.445831
63,CIRCUIT RD,2020-01,GEYLANG,3 ROOM,01 TO 03,56.0,Standard,1967,46 years,219500.0,63 CIRCUIT ROAD,"1.32651685, 103.88661848990428",2.4122725
43,CIRCUIT RD,2020-01,GEYLANG,3 ROOM,04 TO 06,52.0,Standard,1971,50 years,173000.0,43 CIRCUIT ROAD,"1.3264778, 103.88553633749166",2.4812672
24,EUNOS CRES,2020-01,GEYLANG,3 ROOM,07 TO 09,59.0,Improved,1977,56 years 04 months,230000.0,24 EUNOS CRESCENT,"1.3237830499999999, 103.90234253616023",2.1310618
34,EUNOS CRES,2020-01,GEYLANG,3 ROOM,07 TO 09,60.0,Model A,2006,85 years 10 months,461000.0,34 EUNOS CRESCENT,"1.32095, 103.9011000997701",2.1829894
20,EUNOS CRES,2020-01,GEYLANG,3 ROOM,01 TO 03,66.0,Improved,1982,61 years,260000.0,20 EUNOS CRESCENT,"1.3246651, 103.90338546565485",2.1342785
126,GEYLANG EAST AVE 1,2020-01,GEYLANG,3 ROOM,01 TO 03,75.0,Model A,1983,62 years 11 months,338000.0,126 GEYLANG EAST AVENUE 1,"1.3177654, 103.88717230636496",2.579871
