classification,avg_distance,avg_resale_price,count
0,0.26189767977530376,527168.4352226721,494
1,0.6887887545833341,440649.0416666667,192
2,1.3002717662162162,462730.8378378378,148
3,1.8328000088709646,434625.18279569893,744
4,2.2318945009943207,425734.6036931818,704
5,2.734618651973681,433036.9649122807,456
