classification,avg_distance,avg_resale_price,count
0,0.3375820972931936,404117.75916230364,191
1,0.7784375567313903,461439.87692556635,1236
2,1.21290774178232,451516.1804236669,1369
3,1.7779438624999957,501124.97103846155,1040
4,2.187854674906021,478947.54041353386,1064
5,2.7934815322535207,473866.1929577465,710
