classification,avg_distance,avg_resale_price,count
0,0.3033578136215757,464264.2226027397,584
1,0.7992405545294119,479842.044,1020
2,1.2535436357634138,464420.33691884455,1454
3,1.6888276143556258,455871.7805872757,1226
4,2.287315501231195,473053.22024623805,731
5,2.7414744290167947,468103.8261390887,834
