classification,avg_distance,avg_resale_price,count
0,0.421565457580645,676189.9354838709,62
1,0.7601043280000003,589508.4712643678,435
2,1.2416454594936708,517442.13670886075,395
3,1.7618550738863281,536404.2826420891,651
4,2.280668888991677,448893.2978723404,1081
5,2.6511536433436516,396603.7476780186,646
