classification,avg_distance,avg_resale_price,count
0,0.44050973909090907,598133.4545454546,77
1,0.7419451498372082,512601.6465116279,430
2,1.235971603671971,578686.1444308446,817
3,1.7319914516411377,502589.90371991246,457
4,2.3038393759259246,530075.6444444444,270
5,2.8127654394506836,453709.0012484394,801
