classification,avg_distance,avg_resale_price,count
0,0.3416421020429545,444581.54810996563,582
1,0.7229170878029806,482633.6220868438,1543
2,1.2212700308211475,494329.08323959506,889
3,1.7575098921383652,460147.53354297695,954
4,2.2766443124999967,499612.5859375,512
5,2.753402006274836,420950.6615409055,1259
