classification,avg_distance,avg_resale_price,count
0,0.32220175849372396,383013.55648535566,239
1,0.6678572178512395,469427.3884297521,242
2,1.295721665680474,485020.55325443787,338
3,1.8038616390639075,462249.5715571557,1111
4,2.206332096612021,482286.5627759563,1830
5,2.7840178222556338,462275.598406015,1330
