classification,avg_distance,avg_resale_price,count
0,0.2502297795135135,505248.3243243243,37
1,0.835847766101085,454933.5613718412,554
2,1.2026379498727728,396246.97455470735,393
3,1.782266188766518,456323.6453744493,454
4,2.2829906597222243,441630.12393162394,936
5,2.727549198060659,482395.694181999,2011
