address,block,street_name,lat_long
324B SENGKANG EAST WAY,324B,SENGKANG EAST WAY,"1.39247535, 103.8924097864654"
3 QUEEN'S ROAD,3,QUEEN'S RD,"Error: Not Singapore. Returned address 3, Queens Road, Lynch Green, Hethersett, Norwich, Norfolk, East of England, England, NR9 3DB, United Kingdom"
294 CHOA CHU KANG AVENUE 2,294,CHOA CHU KANG AVE 2,"1.3786342, 103.74100626251632"
49 WHAMPOA SOUTH,49,WHAMPOA STH,"1.32438975, 103.8664715890601"
21 DOVER CRESCENT,21,DOVER CRES,"Error: Not Singapore. Returned address 21, Dover Crescent, Skyline Acres, Fredericton, York County, New Brunswick / Nouveau-Brunswick, E3B 4J7, Canada"
142 SIMEI STREET 2,142,SIMEI ST 2,"1.3454267500000001, 103.9552410604746"
545 ANG MO KIO AVENUE 10,545,ANG MO KIO AVE 10,"1.373177, 103.85629250664167"
51 STRATHMORE AVENUE,51,STRATHMORE AVE,"Error: Not Singapore. Returned address 51, Strathmore Avenue, Lower Stoke, Coventry, West Midlands Combined Authority, West Midlands, England, CV1 2AJ, United Kingdom"
684D WOODLANDS DRIVE 73,684D,WOODLANDS DR 73,"1.44131775, 103.80441378381751"
637 WOODLANDS RING ROAD,637,WOODLANDS RING RD,"1.43738195, 103.80247533666645"
334B YISHUN STREET 31,334B,YISHUN ST 31,"1.4326226, 103.84567339821228"
123 BEDOK NORTH STREET 2,123,BEDOK NTH ST 2,"1.3291889499999998, 103.93735578564602"
23 TEBAN GARDENS ROAD,23,TEBAN GDNS RD,"1.3229101, 103.7391379106306"
861A TAMPINES AVENUE 5,861A,TAMPINES AVE 5,"1.35467805, 103.9372889990398"
327 ANG MO KIO AVENUE 3,327,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
8 EMPRESS ROAD,8,EMPRESS RD,"1.3165401, 103.8055357"
140 BISHAN STREET 12,140,BISHAN ST 12,"1.3448766, 103.85284640222346"
69 CIRCUIT ROAD,69,CIRCUIT RD,"1.32502685, 103.88746970623393"
415 PANDAN GARDENS,415,PANDAN GDNS,"1.3207601, 103.74824499464057"
603 JURONG WEST STREET 62,603,JURONG WEST ST 62,"1.33884895, 103.7003160712793"
216 TAMPINES STREET 23,216,TAMPINES ST 23,"1.3540236, 103.95271393092574"
263 WATERLOO STREET,263,WATERLOO ST,"Error: Not Singapore. Returned address Waterloo Street, Downtown, Kitchener, Region of Waterloo, Southwestern Ontario, Ontario, N2J 1X5, Canada"
549 CHOA CHU KANG STREET 52,549,CHOA CHU KANG ST 52,"Error: Road retrieved. Returned address Choa Chu Kang Street 52, Northwest, 689286, Singapore"
420 JURONG WEST STREET 42,420,JURONG WEST ST 42,"1.35057025, 103.72718780630612"
616 WOODLANDS AVENUE 4,616,WOODLANDS AVE 4,"1.4342502499999998, 103.79602080159034"
302 ANG MO KIO AVENUE 3,302,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
146 JALAN BUKIT MERAH,146,JLN BT MERAH,"1.2777764, 103.8310198"
158A RIVERVALE CRESCENT,158A,RIVERVALE CRES,"1.3887586, 103.90687463983151"
199 TOA PAYOH NORTH,199,TOA PAYOH NTH,"1.34197345, 103.8506845235735"
113 JURONG EAST STREET 13,113,JURONG EAST ST 13,"1.3388458, 103.73506663576136"
220 TAMPINES STREET 24,220,TAMPINES ST 24,"1.3556420999999999, 103.95201927420405"
122 POTONG PASIR AVENUE 1,122,POTONG PASIR AVE 1,"1.3350178000000001, 103.86630187735933"
626 YISHUN STREET 61,626,YISHUN ST 61,"Error: Road retrieved. Returned address Yishun Street 61, Nee Soon Central Meadows, Yishun, Northwest, 768548, Singapore"
401 CHOA CHU KANG AVENUE 3,401,CHOA CHU KANG AVE 3,"1.37956375, 103.73995479785037"
675 HOUGANG AVENUE 8,675,HOUGANG AVE 8,"Error: Road retrieved. Returned address Hougang Avenue 8, Hougang, Northeast, 530631, Singapore"
245 PASIR RIS STREET 21,245,PASIR RIS ST 21,"1.3710459, 103.96280108780056"
242 SERANGOON AVENUE 3,242,SERANGOON AVE 3,"1.3527087999999998, 103.86969435"
180 BISHAN STREET 13,180,BISHAN ST 13,"1.34849065, 103.85237495926232"
712 PASIR RIS STREET 72,712,PASIR RIS ST 72,"1.38200105, 103.93835359550725"
14 BEDOK SOUTH AVENUE 2,14,BEDOK STH AVE 2,"1.3211398, 103.93625286222647"
288C BUKIT BATOK STREET 25,288C,BT BATOK ST 25,"1.3461037, 103.75965149417591"
403C FERNVALE LANE,403C,FERNVALE LANE,"1.3883869500000001, 103.87298624045982"
66 BEDOK SOUTH AVENUE 3,66,BEDOK STH AVE 3,"1.31849105, 103.94384629895677"
130 BUKIT BATOK WEST AVENUE 6,130,BT BATOK WEST AVE 6,"1.3510729000000001, 103.74617326960586"
333A ANCHORVALE LINK,333A,ANCHORVALE LINK,"1.3946448, 103.89108434846383"
430A YISHUN AVENUE 11,430A,YISHUN AVE 11,"Error: Road retrieved. Returned address Yishun Avenue 11, Yishun, Northwest, 760413, Singapore"
504B YISHUN STREET 51,504B,YISHUN ST 51,"1.4176134, 103.8440696719844"
290 BISHAN STREET 24,290,BISHAN ST 24,"1.35612865, 103.8448870863424"
133A CASHEW ROAD,133A,CASHEW RD,"Error: Not Singapore. Returned address 133, Cashew Road, Greensboro, Hale County, Alabama, 36744, United States"
120 TECK WHYE LANE,120,TECK WHYE LANE,"1.378834, 103.75032538703516"
19 EUNOS CRESCENT,19,EUNOS CRES,"1.3242949, 103.90335331073535"
39A BENDEMEER ROAD,39A,BENDEMEER RD,"1.32023855, 103.86640625707071"
142 YISHUN RING ROAD,142,YISHUN RING RD,"Error: Road retrieved. Returned address Yishun Ring Road, Yishun, Northwest, 760413, Singapore"
300 CANBERRA ROAD,300,CANBERRA RD,"1.4455884, 103.82303718961336"
258 KIM KEAT AVENUE,258,KIM KEAT AVE,"1.3328511, 103.85787017796162"
401 FAJAR ROAD,401,FAJAR RD,"Error: Road retrieved. Returned address Fajar Road, Bukit Panjang, Northwest, 673443, Singapore"
430 ANG MO KIO AVENUE 3,430,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
109 SPOTTISWOODE PARK ROAD,109,SPOTTISWOODE PK RD,"1.2740924, 103.83675847530893"
202 PETIR ROAD,202,PETIR RD,"1.3724072, 103.7751021739292"
641 JURONG WEST STREET 61,641,JURONG WEST ST 61,"1.34089835, 103.69628585884499"
115 PASIR RIS STREET 11,115,PASIR RIS ST 11,"1.3688903, 103.95526255104566"
188D RIVERVALE DRIVE,188D,RIVERVALE DR,"1.3950779, 103.9039551267403"
192B RIVERVALE DRIVE,192B,RIVERVALE DR,"1.3942358, 103.90299197542325"
128 SIMEI STREET 1,128,SIMEI ST 1,"1.34688735, 103.95483866810602"
774 BEDOK RESERVOIR VIEW,774,BEDOK RESERVOIR VIEW,"1.3365429999999998, 103.93677667899999"
125 BISHAN STREET 12,125,BISHAN ST 12,"1.34699655, 103.85164812951805"
752 PASIR RIS STREET 71,752,PASIR RIS ST 71,"1.37777035, 103.93438371996642"
210 SERANGOON CENTRAL,210,SERANGOON CTRL,"1.35472635, 103.87341035376264"
53 TELOK BLANGAH DRIVE,53,TELOK BLANGAH DR,"1.27430575, 103.81150295061803"
113 TECK WHYE LANE,113,TECK WHYE LANE,"1.37802295, 103.7506889837553"
246 JURONG EAST STREET 24,246,JURONG EAST ST 24,"1.3417520500000002, 103.74009783306751"
196C PUNGGOL FIELD,196C,PUNGGOL FIELD,"Error: Road retrieved. Returned address Punggol Field, Punggol Cove, Punggol, Northeast, 820198, Singapore"
480 SEMBAWANG DRIVE,480,SEMBAWANG DR,"1.4522408, 103.81524617132892"
252 PASIR RIS STREET 21,252,PASIR RIS ST 21,"1.3681237, 103.96264340537743"
215 BOON LAY PLACE,215,BOON LAY PL,"1.34868825, 103.71239025308356"
676C PUNGGOL DRIVE,676C,PUNGGOL DR,"1.4053233500000002, 103.91056760266945"
543 CHOA CHU KANG STREET 52,543,CHOA CHU KANG ST 52,"Error: Road retrieved. Returned address Choa Chu Kang Street 52, Northwest, 689286, Singapore"
743 JURONG WEST STREET 73,743,JURONG WEST ST 73,"Error: Road retrieved. Returned address Jurong West Street 73, Jurong West, Southwest, 640743, Singapore"
335 TAMPINES STREET 32,335,TAMPINES ST 32,"1.3527592, 103.96074159853273"
33 TELOK BLANGAH WAY,33,TELOK BLANGAH WAY,"1.2741913500000002, 103.82243971608177"
612 JURONG WEST STREET 65,612,JURONG WEST ST 65,"1.3393443, 103.70088559592142"
591A MONTREAL LINK,591A,MONTREAL LINK,"1.4508228, 103.82625356089954"
621 WOODLANDS DRIVE 52,621,WOODLANDS DR 52,"Error: Road retrieved. Returned address Woodlands Drive 52, Woodlands, Northwest, 739022, Singapore"
443 ANG MO KIO AVENUE 10,443,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
201 BEDOK NORTH STREET 1,201,BEDOK NTH ST 1,"1.3260292, 103.92822051717235"
426 BUKIT BATOK WEST AVENUE 2,426,BT BATOK WEST AVE 2,"1.3620961, 103.74446018676639"
348 CLEMENTI AVENUE 5,348,CLEMENTI AVE 5,"1.3167529, 103.77090365860897"
42 CASSIA CRESCENT,42,CASSIA CRES,"1.31046115, 103.88646199226424"
743 WOODLANDS CIRCLE,743,WOODLANDS CIRCLE,"1.4438404999999999, 103.7964110597198"
525 WOODLANDS DRIVE 14,525,WOODLANDS DR 14,"Error: Road retrieved. Returned address Woodlands Drive 14, Fragrant Woods, Woodlands, Northwest, 738079, Singapore"
27 BALAM ROAD,27,BALAM RD,"1.33033725, 103.88630054699901"
109 WHAMPOA ROAD,109,WHAMPOA RD,"1.3270202000000002, 103.85562383529664"
147 SIMEI STREET 2,147,SIMEI ST 2,"1.3454777, 103.95585006951379"
187 BUKIT BATOK WEST AVENUE 6,187,BT BATOK WEST AVE 6,"1.3464321, 103.7445441497805"
4 QUEEN'S ROAD,4,QUEEN'S RD,"Error: Not Singapore. Returned address Cap&Collar, 4, Queen's Road, Shipley, Saltaire, West Yorkshire, Yorkshire and the Humber, England, BD18 4SJ, United Kingdom"
637 VEERASAMY ROAD,637,VEERASAMY RD,"Error: Road retrieved. Returned address Veerasamy Road, Rochor, Singapore, Central, 207309, Singapore"
98 WHAMPOA DRIVE,98,WHAMPOA DR,"1.32153335, 103.85413336456386"
371 TAMPINES STREET 34,371,TAMPINES ST 34,"1.3568929, 103.95839812321469"
715 TAMPINES STREET 71,715,TAMPINES ST 71,"1.3596243000000001, 103.93710798687559"
233 SIMEI STREET 4,233,SIMEI ST 4,"1.3439261500000002, 103.95600353640006"
605 CLEMENTI WEST STREET 1,605,CLEMENTI WEST ST 1,"1.30535695, 103.76811280317888"
405 SERANGOON AVENUE 1,405,SERANGOON AVE 1,"1.34773815, 103.87296173992569"
206C COMPASSVALE LANE,206C,COMPASSVALE LANE,"1.3870464500000002, 103.89775164635438"
547 PASIR RIS STREET 51,547,PASIR RIS ST 51,"1.36891155, 103.95365291693119"
422 SERANGOON CENTRAL,422,SERANGOON CTRL,"1.348884, 103.87598883905325"
428 BEDOK NORTH ROAD,428,BEDOK NTH RD,"1.3295080499999998, 103.92774516287585"
747C BEDOK RESERVOIR CRESCENT,747C,BEDOK RESERVOIR CRES,"1.33676455, 103.92195930890526"
318 BUKIT BATOK STREET 32,318,BT BATOK ST 32,"1.3609537999999999, 103.74707776977469"
672 CHOA CHU KANG CRESCENT,672,CHOA CHU KANG CRES,"Error: Road retrieved. Returned address Choa Chu Kang Crescent, Northwest, 681672, Singapore"
518 CHOA CHU KANG STREET 51,518,CHOA CHU KANG ST 51,"Error: Road retrieved. Returned address Choa Chu Kang Street 51, Northwest, 689333, Singapore"
199B PUNGGOL FIELD,199B,PUNGGOL FIELD,"1.4000849, 103.90578518338684"
121 LORONG 2 TOA PAYOH,121,LOR 2 TOA PAYOH,"1.3392219, 103.84625890627457"
1 MARSILING DRIVE,1,MARSILING DR,"1.44063665, 103.77573715"
619 WOODLANDS DRIVE 52,619,WOODLANDS DR 52,"Error: Road retrieved. Returned address Woodlands Drive 52, Woodlands, Northwest, 739022, Singapore"
714 YISHUN STREET 71,714,YISHUN ST 71,"1.42709375, 103.82783143423282"
1 DELTA AVENUE,1,DELTA AVE,"Error: Not Singapore. Returned address 1, Delta Avenue, Fort Thomas, Campbell County, Kentucky, 41075, United States"
533 BUKIT PANJANG RING ROAD,533,BT PANJANG RING RD,"Error: Road retrieved. Returned address Bukit Panjang Ring Road, Bukit Panjang, Northwest, 679910, Singapore"
704 HOUGANG AVENUE 2,704,HOUGANG AVE 2,"1.365256, 103.88916408232116"
624C PUNGGOL CENTRAL,624C,PUNGGOL CTRL,"1.4004919500000002, 103.91202070486516"
615A EDGEFIELD PLAINS,615A,EDGEFIELD PLAINS,"Error: Road retrieved. Returned address Edgefield Plains, Punggol, Northeast, 828850, Singapore"
632B PUNGGOL DRIVE,632B,PUNGGOL DR,"1.40083605, 103.91318080738117"
174D EDGEDALE PLAINS,174D,EDGEDALE PLAINS,"Error: Road retrieved. Returned address Edgedale Plains, Punggol, Northeast, 828867, Singapore"
469A ADMIRALTY DRIVE,469A,ADMIRALTY DR,"Error: Not Singapore. Returned address Admiralty Drive, Sunset Beach, Huntington Beach, Orange County, California, 92649, United States"
782B WOODLANDS CRESCENT,782B,WOODLANDS CRES,"1.44740635, 103.80305873708822"
152 GANGSA ROAD,152,GANGSA RD,"Error: Road retrieved. Returned address Gangsa Road, Bukit Panjang, Northwest, 679002, Singapore"
233 SERANGOON AVENUE 3,233,SERANGOON AVE 3,"Error: Road retrieved. Returned address Serangoon Avenue 3, The Scala, Serangoon, Southeast, 556112, Singapore"
898 TAMPINES STREET 81,898,TAMPINES ST 81,"1.3472715499999999, 103.93471678536302"
677 WOODLANDS AVENUE 6,677,WOODLANDS AVE 6,"Error: Road retrieved. Returned address Woodlands Avenue 6, Woodlands, Northwest, 737858, Singapore"
197 RIVERVALE DRIVE,197,RIVERVALE DR,"1.3925629499999999, 103.90355643105897"
237 BISHAN STREET 22,237,BISHAN ST 22,"1.35929925, 103.84736728936477"
2 QUEEN'S ROAD,2,QUEEN'S RD,"Error: Not Singapore. Returned address Titanic Quarter Post Office, 2, Queens Road, Titanic Quarter, Belfast, County Down, Northern Ireland, BT3 9FP, United Kingdom"
737 YISHUN STREET 72,737,YISHUN ST 72,"Error: Road retrieved. Returned address Yishun Street 72, Yishun, Northwest, 760731, Singapore"
685B JURONG WEST STREET 64,685B,JURONG WEST ST 64,"1.3429307, 103.70410645031393"
274B JURONG WEST STREET 25,274B,JURONG WEST ST 25,"Error: Road retrieved. Returned address Jurong West Street 25, Jurong West, Southwest, 644276, Singapore"
232 LORONG 8 TOA PAYOH,232,LOR 8 TOA PAYOH,"1.3375803, 103.8588651"
221 YISHUN STREET 21,221,YISHUN ST 21,"1.43378185, 103.83623207339966"
301C ANCHORVALE DRIVE,301C,ANCHORVALE DR,"1.3888440499999999, 103.89094740056692"
98 LORONG 1 TOA PAYOH,98,LOR 1 TOA PAYOH,"Error: Road retrieved. Returned address Lorong 1 Toa Payoh, Toa Payoh, Singapore, Central, 313130, Singapore"
153 PASIR RIS STREET 13,153,PASIR RIS ST 13,"1.36368415, 103.96298474378882"
309 SHUNFU ROAD,309,SHUNFU RD,"1.3509400999999999, 103.83777298914448"
8 TELOK BLANGAH CRESCENT,8,TELOK BLANGAH CRES,"1.2777937499999998, 103.81932487108878"
84A LORONG 2 TOA PAYOH,84A,LOR 2 TOA PAYOH,"1.33538495, 103.84704453434861"
410 BEDOK NORTH AVENUE 2,410,BEDOK NTH AVE 2,"1.32786405, 103.93185179261482"
127 YISHUN STREET 11,127,YISHUN ST 11,"Error: Road retrieved. Returned address Yishun Street 11, Yishun, Northwest, 768643, Singapore"
125 PASIR RIS STREET 11,125,PASIR RIS ST 11,"1.3660727499999998, 103.9547328258117"
169C PUNGGOL FIELD,169C,PUNGGOL FIELD,"1.3936235, 103.91424364165412"
407 TAMPINES STREET 41,407,TAMPINES ST 41,"1.3582131, 103.94499730000001"
108 POTONG PASIR AVENUE 1,108,POTONG PASIR AVE 1,"1.3348782, 103.86800392099744"
442 YISHUN AVENUE 11,442,YISHUN AVE 11,"1.4234108, 103.84541170182766"
135 BEDOK RESERVOIR ROAD,135,BEDOK RESERVOIR RD,"1.33314005, 103.91251711755552"
116 PENDING ROAD,116,PENDING RD,"Error: Road retrieved. Returned address Pending Road, Bukit Panjang, Northwest, 670129, Singapore"
550 CHOA CHU KANG STREET 52,550,CHOA CHU KANG ST 52,"Error: Road retrieved. Returned address Choa Chu Kang Street 52, Northwest, 689286, Singapore"
553 HOUGANG STREET 51,553,HOUGANG ST 51,"1.37908025, 103.8903931"
347 KANG CHING ROAD,347,KANG CHING RD,"1.3404843, 103.72023484276139"
171 STIRLING ROAD,171,STIRLING RD,"Error: Not Singapore. Returned address Stirling Road, Berea, Buffalo City Ward 18, East London, Buffalo City Metropolitan Municipality, Eastern Cape, 5241, South Africa"
273D PUNGGOL PLACE,273D,PUNGGOL PL,"1.4026249499999999, 103.9014794516021"
170 STIRLING ROAD,170,STIRLING RD,"Error: Not Singapore. Returned address Stirling Road, Berea, Buffalo City Ward 18, East London, Buffalo City Metropolitan Municipality, Eastern Cape, 5241, South Africa"
663 YISHUN AVENUE 4,663,YISHUN AVE 4,"1.4199354, 103.84021816427783"
21 HAIG ROAD,21,HAIG RD,"1.3131651500000001, 103.89521154857283"
514 BEDOK NORTH AVENUE 2,514,BEDOK NTH AVE 2,"1.3324045, 103.92886485848692"
540 BUKIT BATOK STREET 52,540,BT BATOK ST 52,"1.35440535, 103.75129193577449"
476C CHOA CHU KANG AVENUE 5,476C,CHOA CHU KANG AVE 5,"1.3773428, 103.73796871494488"
144 TECK WHYE LANE,144,TECK WHYE LANE,"1.3807292, 103.75262948772358"
914 HOUGANG STREET 91,914,HOUGANG ST 91,"1.3775783, 103.88400924004702"
111 MCNAIR ROAD,111,MCNAIR RD,"1.3211802499999998, 103.85847620333735"
124 MARSILING RISE,124,MARSILING RISE,"1.4388049500000002, 103.77943850167784"
721 PASIR RIS STREET 72,721,PASIR RIS ST 72,"1.3813168, 103.93649321260237"
307 CANBERRA ROAD,307,CANBERRA RD,"1.4458921500000002, 103.82166145610978"
23 TELOK BLANGAH CRESCENT,23,TELOK BLANGAH CRES,"1.27604065, 103.82084989204812"
67 MARINE DRIVE,67,MARINE DR,"1.3044574500000001, 103.90962552215919"
432A SENGKANG WEST WAY,432A,SENGKANG WEST WAY,"1.3947743, 103.8771028492273"
202 COMPASSVALE DRIVE,202,COMPASSVALE DR,"1.38858515, 103.89331811634348"
52 NEW UPPER CHANGI ROAD,52,NEW UPP CHANGI RD,"1.3238952, 103.94245397036269"
672A KLANG LANE,672A,KLANG LANE,"Error: Road retrieved. Returned address Klang Lane, Rochor, Singapore, Central, 219924, Singapore"
309 YISHUN RING ROAD,309,YISHUN RING RD,"Error: Road retrieved. Returned address Yishun Ring Road, Yishun, Northwest, 760413, Singapore"
159 BEDOK SOUTH AVENUE 3,159,BEDOK STH AVE 3,"1.3190212, 103.94556927893726"
111 JURONG EAST STREET 13,111,JURONG EAST ST 13,"1.3387726500000001, 103.73564735233461"
676A PUNGGOL DRIVE,676A,PUNGGOL DR,"1.4047347, 103.9098644057952"
358 YUNG AN ROAD,358,YUNG AN RD,"1.33653245, 103.72076178409924"
28 MARINE CRESCENT,28,MARINE CRES,"1.3034572500000001, 103.91335220110804"
676D PUNGGOL DRIVE,676D,PUNGGOL DR,"1.4056160000000002, 103.91076743046412"
243 KIM KEAT LINK,243,KIM KEAT LINK,"1.3302415, 103.85656269602029"
394 YISHUN AVENUE 6,394,YISHUN AVE 6,"1.42887845, 103.84840048222337"
118 BUKIT BATOK WEST AVENUE 6,118,BT BATOK WEST AVE 6,"1.350193, 103.74626296884134"
42 TELOK BLANGAH RISE,42,TELOK BLANGAH RISE,"1.2709196999999999, 103.82277245"
286 CHOA CHU KANG AVENUE 3,286,CHOA CHU KANG AVE 3,"1.379746, 103.74144891237457"
707 JURONG WEST STREET 71,707,JURONG WEST ST 71,"1.3418476, 103.69389869145189"
301D PUNGGOL PLACE,301D,PUNGGOL PL,"Error: Road retrieved. Returned address Punggol Place, Punggol, Northeast, 828845, Singapore"
109A EDGEDALE PLAINS,109A,EDGEDALE PLAINS,"1.39472635, 103.91007451402075"
501C WELLINGTON CIRCLE,501C,WELLINGTON CIRCLE,"Error: Not Singapore. Returned address 501, Wellington Circle, Rochester Hills, Oakland County, Michigan, 48309, United States"
109 TAMPINES STREET 11,109,TAMPINES ST 11,"1.3474081, 103.9488115"
210 ANG MO KIO AVENUE 3,210,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
78 INDUS ROAD,78,INDUS RD,"1.29127755, 103.82746172254511"
457 CHOA CHU KANG AVENUE 4,457,CHOA CHU KANG AVE 4,"1.3787542, 103.73621461206771"
623A PUNGGOL CENTRAL,623A,PUNGGOL CTRL,"1.39986885, 103.91194957707894"
221 HOUGANG STREET 21,221,HOUGANG ST 21,"1.35679105, 103.883367602562"
339A KANG CHING ROAD,339A,KANG CHING RD,"1.3378453000000001, 103.72134504064049"
986B JURONG WEST STREET 93,986B,JURONG WEST ST 93,"1.3371502, 103.6955936665027"
302D ANCHORVALE LINK,302D,ANCHORVALE LINK,"1.38834225, 103.88983917512564"
542 SERANGOON NORTH AVENUE 4,542,SERANGOON NTH AVE 4,"1.3741957, 103.87177214855504"
490B CHOA CHU KANG AVENUE 5,490B,CHOA CHU KANG AVE 5,"1.37558615, 103.74134180175793"
277 BANGKIT ROAD,277,BANGKIT RD,"1.37640055, 103.77489833847287"
979 JURONG WEST STREET 93,979,JURONG WEST ST 93,"1.3397509, 103.69452318365026"
350 YISHUN AVENUE 11,350,YISHUN AVE 11,"1.4257203, 103.84397791024873"
408 BEDOK NORTH AVENUE 2,408,BEDOK NTH AVE 2,"1.32850075, 103.9329116559478"
267C PUNGGOL FIELD,267C,PUNGGOL FIELD,"Error: Road retrieved. Returned address Punggol Field, Punggol Cove, Punggol, Northeast, 820198, Singapore"
327B ANCHORVALE ROAD,327B,ANCHORVALE RD,"1.39557545, 103.8885886798607"
409 YISHUN RING ROAD,409,YISHUN RING RD,"1.4261522000000002, 103.8472817"
771 PASIR RIS STREET 71,771,PASIR RIS ST 71,"1.3756590499999999, 103.93644341026162"
859A TAMPINES AVENUE 5,859A,TAMPINES AVE 5,"1.35504845, 103.9380738486492"
651 WOODLANDS RING ROAD,651,WOODLANDS RING RD,"1.4383215, 103.79953049500861"
2 DELTA AVENUE,2,DELTA AVE,"Error: Not Singapore. Returned address 2, Delta Avenue, Kempton Croft, Dartmouth, Bristol County, Massachusetts, 02747, United States"
523 CHOA CHU KANG STREET 51,523,CHOA CHU KANG ST 51,"Error: Road retrieved. Returned address Choa Chu Kang Street 51, Northwest, 689333, Singapore"
331 CLEMENTI AVENUE 2,331,CLEMENTI AVE 2,"1.3141201, 103.7679299486413"
268 PASIR RIS STREET 21,268,PASIR RIS ST 21,"1.36529975, 103.96320508738484"
329 YISHUN RING ROAD,329,YISHUN RING RD,"1.4303219999999999, 103.84263519999999"
308 SHUNFU ROAD,308,SHUNFU RD,"1.35048425, 103.83814895451701"
294 TAMPINES STREET 22,294,TAMPINES ST 22,"1.35093475, 103.95395014214134"
112 BISHAN STREET 12,112,BISHAN ST 12,"1.34693715, 103.84939788625971"
328 CLEMENTI AVENUE 2,328,CLEMENTI AVE 2,"1.3150804, 103.76686399813153"
455 CLEMENTI AVENUE 3,455,CLEMENTI AVE 3,"1.31211715, 103.76673513892564"
918 HOUGANG AVENUE 9,918,HOUGANG AVE 9,"1.37538725, 103.88352234905045"
295B COMPASSVALE CRESCENT,295B,COMPASSVALE CRES,"1.39786715, 103.90024855813319"
241 COMPASSVALE WALK,241,COMPASSVALE WALK,"1.39014535, 103.89775860624832"
178B RIVERVALE CRESCENT,178B,RIVERVALE CRES,"Error: Road retrieved. Returned address Rivervale Crescent, Seng Kang, Northeast, 540151, Singapore"
488B TAMPINES STREET 45,488B,TAMPINES ST 45,"Error: Road retrieved. Returned address Tampines Street 45, Tampines, Northeast, 520487, Singapore"
10 LORONG 7 TOA PAYOH,10,LOR 7 TOA PAYOH,"1.33716415, 103.85727146769786"
709 WOODLANDS DRIVE 70,709,WOODLANDS DR 70,"1.44042175, 103.79804933307025"
689E WOODLANDS DRIVE 75,689E,WOODLANDS DR 75,NONE
351 ANG MO KIO STREET 32,351,ANG MO KIO ST 32,"1.3643093, 103.85030906360723"
354 BUKIT BATOK STREET 31,354,BT BATOK ST 31,"1.3613967, 103.74976415794282"
671A EDGEFIELD PLAINS,671A,EDGEFIELD PLAINS,"1.40607045, 103.91233476853064"
262A COMPASSVALE STREET,262A,COMPASSVALE ST,"1.39539905, 103.89517206130046"
103 RIVERVALE WALK,103,RIVERVALE WALK,"1.3827966, 103.90137108719114"
876 WOODLANDS AVENUE 9,876,WOODLANDS AVE 9,"1.4446716, 103.79041790889045"
173 BUKIT BATOK WEST AVENUE 8,173,BT BATOK WEST AVE 8,"1.3460068, 103.74084080414951"
484 JURONG WEST AVENUE 1,484,JURONG WEST AVE 1,"1.3483616500000002, 103.72603899633337"
409B FERNVALE ROAD,409B,FERNVALE RD,"1.38945465, 103.87711298900876"
158C RIVERVALE CRESCENT,158C,RIVERVALE CRES,"Error: Road retrieved. Returned address Rivervale Crescent, Seng Kang, Northeast, 540151, Singapore"
207 TAMPINES STREET 21,207,TAMPINES ST 21,"1.35116705, 103.9519612690604"
386 TAMPINES STREET 32,386,TAMPINES ST 32,"1.3547918499999998, 103.9591177727528"
871C TAMPINES STREET 86,871C,TAMPINES ST 86,"1.3568517, 103.93121698022168"
855 YISHUN RING ROAD,855,YISHUN RING RD,"1.4169323500000002, 103.83669460001312"
163 WOODLANDS STREET 13,163,WOODLANDS ST 13,"Error: Road retrieved. Returned address Woodlands Street 13, Woodlands, Northwest, 738623, Singapore"
432 JURONG WEST STREET 42,432,JURONG WEST ST 42,"Error: Road retrieved. Returned address Jurong West Street 42, Jurong West, Southwest, 640432, Singapore"
507 CHOA CHU KANG STREET 51,507,CHOA CHU KANG ST 51,"Error: Road retrieved. Returned address Choa Chu Kang Street 51, Northwest, 689333, Singapore"
305A PUNGGOL ROAD,305A,PUNGGOL RD,"Error: Road retrieved. Returned address Punggol Road, Punggol, Northeast, 820198, Singapore"
41 HOLLAND DRIVE,41,HOLLAND DR,"1.3075847999999999, 103.79347600630831"
765 PASIR RIS STREET 71,765,PASIR RIS ST 71,"1.37681245, 103.9346043991579"
355 TAMPINES STREET 33,355,TAMPINES ST 33,"1.35491165, 103.96189038479491"
336 TAMPINES STREET 32,336,TAMPINES ST 32,"1.3527596499999999, 103.96027230046545"
101 HOUGANG AVENUE 1,101,HOUGANG AVE 1,"Error: Road retrieved. Returned address Hougang Avenue 1, Hougang, Northeast, 530110, Singapore"
270 PASIR RIS STREET 21,270,PASIR RIS ST 21,"1.36525385, 103.9640608241769"
622 BEDOK RESERVOIR ROAD,622,BEDOK RESERVOIR RD,"1.33405435, 103.91685595002133"
172A EDGEDALE PLAINS,172A,EDGEDALE PLAINS,"Error: Road retrieved. Returned address Edgedale Plains, Punggol, Northeast, 828867, Singapore"
