classification,avg_distance,avg_resale_price,count
0,0.30752927232779553,444671.3096676737,662
1,0.7876171772808414,475303.924512987,1232
2,1.199786740963855,496814.2555287818,747
3,1.8105853886857146,475751.8685714286,875
4,2.214385370434783,474457.4534161491,805
5,2.763900054129452,441098.3770982143,896
