block,street_name,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,lat_long,distance
275,BT BATOK EAST AVE 4,2020-01,BUKIT BATOK,3 ROOM,01 TO 03,64.0,Simplified,1987,66 years 11 months,250000.0,275 BUKIT BATOK EAST AVENUE 4,"1.3481162, 103.75834969399295",1.5588443
272,BT BATOK EAST AVE 4,2020-01,BUKIT BATOK,3 ROOM,01 TO 03,64.0,Simplified,1986,65 years 08 months,235000.0,272 BUKIT BATOK EAST AVENUE 4,"1.3484624, 103.758019",1.5234523
235,BT BATOK EAST AVE 5,2020-01,BUKIT BATOK,3 ROOM,04 TO 06,67.0,New Generation,1985,64 years 05 months,250000.0,235 BUKIT BATOK EAST AVENUE 5,"1.3486848, 103.7561521",1.3552427
239,BT BATOK EAST AVE 5,2020-01,BUKIT BATOK,3 ROOM,01 TO 03,67.0,New Generation,1985,64 years 02 months,240000.0,239 BUKIT BATOK EAST AVENUE 5,"1.3500192, 103.75552859250378",1.2795832
152,BT BATOK ST 11,2020-01,BUKIT BATOK,3 ROOM,04 TO 06,67.0,New Generation,1998,77 years,240000.0,152 BUKIT BATOK STREET 11,"1.3483439000000002, 103.74426291587886",0.92542464
212,BT BATOK ST 21,2020-01,BUKIT BATOK,3 ROOM,07 TO 09,67.0,New Generation,1985,64 years 07 months,288000.0,212 BUKIT BATOK STREET 21,"1.34696405, 103.75192582566098",1.0786805
333,BT BATOK ST 32,2020-01,BUKIT BATOK,3 ROOM,04 TO 06,64.0,Simplified,1987,67 years,270000.0,333 BUKIT BATOK STREET 32,"1.36416545, 103.74781485332602",0.4756288
318,BT BATOK ST 32,2020-01,BUKIT BATOK,3 ROOM,01 TO 03,68.0,New Generation,1986,65 years 03 months,260000.0,318 BUKIT BATOK STREET 32,"1.3609537999999999, 103.74707776977469",0.5482242
324,BT BATOK ST 33,2020-01,BUKIT BATOK,3 ROOM,10 TO 12,64.0,Simplified,1988,67 years 04 months,235000.0,324 BUKIT BATOK STREET 33,"1.36217615, 103.74765196807951",0.52340096
528,BT BATOK ST 51,2020-01,BUKIT BATOK,3 ROOM,01 TO 03,60.0,Improved,1987,66 years 06 months,245000.0,528 BUKIT BATOK STREET 51,"1.3566561, 103.75133499526231",0.8300378
533,BT BATOK ST 51,2020-01,BUKIT BATOK,3 ROOM,10 TO 12,60.0,Improved,1988,67 years 01 month,260000.0,533 BUKIT BATOK STREET 51,"1.3558769, 103.74983850198127",0.759763
503,BT BATOK ST 52,2020-01,BUKIT BATOK,3 ROOM,04 TO 06,64.0,Simplified,1987,66 years 07 months,260000.0,503 BUKIT BATOK STREET 52,"1.3515693, 103.75344883706056",1.0844597
523,BT BATOK ST 52,2020-01,BUKIT BATOK,3 ROOM,07 TO 09,60.0,Improved,1987,66 years 05 months,235000.0,523 BUKIT BATOK STREET 52,"1.3566164, 103.7523068",0.9002871
539,BT BATOK ST 52,2020-01,BUKIT BATOK,3 ROOM,04 TO 06,73.0,Model A,1987,66 years 04 months,282000.0,539 BUKIT BATOK STREET 52,"1.3547877499999998, 103.75089940908131",0.8428565
539,BT BATOK ST 52,2020-01,BUKIT BATOK,3 ROOM,07 TO 09,73.0,Model A,1987,66 years 04 months,267000.0,539 BUKIT BATOK STREET 52,"1.3547877499999998, 103.75089940908131",0.8428565
131,BT BATOK WEST AVE 6,2020-01,BUKIT BATOK,3 ROOM,10 TO 12,73.0,Model A,1984,64 years,262000.0,131 BUKIT BATOK WEST AVENUE 6,"1.3507093000000001, 103.74627903390285",0.82038224
135,BT BATOK WEST AVE 6,2020-01,BUKIT BATOK,3 ROOM,01 TO 03,68.0,New Generation,1984,63 years 11 months,248000.0,135 BUKIT BATOK WEST AVENUE 6,"1.3512245, 103.74484594148277",0.83396566
178,BT BATOK WEST AVE 8,2020-01,BUKIT BATOK,3 ROOM,04 TO 06,73.0,Model A,1984,64 years,250000.0,178 BUKIT BATOK WEST AVENUE 8,"1.34600415, 103.74273114983285",1.0463971
177,BT BATOK WEST AVE 8,2020-01,BUKIT BATOK,3 ROOM,01 TO 03,73.0,Model A,1985,64 years 01 month,242000.0,177 BUKIT BATOK WEST AVENUE 8,"1.3463664, 103.7415893",1.0993433
258,BT BATOK EAST AVE 4,2020-01,BUKIT BATOK,4 ROOM,07 TO 09,103.0,Model A,1985,64 years 02 months,358000.0,258 BUKIT BATOK EAST AVENUE 4,"1.3512517, 103.75891827082067",1.5671391
268,BT BATOK EAST AVE 4,2020-01,BUKIT BATOK,4 ROOM,04 TO 06,104.0,Model A,1985,64 years 07 months,350800.0,268 BUKIT BATOK EAST AVENUE 4,"1.3492383000000001, 103.75924029976471",1.6254197
239,BT BATOK EAST AVE 5,2020-01,BUKIT BATOK,4 ROOM,01 TO 03,93.0,New Generation,1985,64 years 01 month,330000.0,239 BUKIT BATOK EAST AVENUE 5,"1.3500192, 103.75552859250378",1.2795832
161,BT BATOK ST 11,2020-01,BUKIT BATOK,4 ROOM,13 TO 15,104.0,Model A,1984,63 years 06 months,392000.0,161 BUKIT BATOK STREET 11,"1.34845485, 103.7420858139877",1.0234758
219,BT BATOK ST 21,2020-01,BUKIT BATOK,4 ROOM,07 TO 09,91.0,New Generation,1985,64 years 03 months,350800.0,219 BUKIT BATOK STREET 21,"1.34704205, 103.75475996994047",1.2716019
210,BT BATOK ST 21,2020-01,BUKIT BATOK,4 ROOM,04 TO 06,108.0,Model A,1985,64 years 04 months,385000.0,210 BUKIT BATOK STREET 21,"1.3456452, 103.74957751648532",1.0001751
288C,BT BATOK ST 25,2020-01,BUKIT BATOK,4 ROOM,07 TO 09,91.0,Model A2,1998,77 years 08 months,345000.0,288C BUKIT BATOK STREET 25,"1.3461037, 103.75965149417591",1.7086092
289E,BT BATOK ST 25,2020-01,BUKIT BATOK,4 ROOM,07 TO 09,101.0,Model A,1998,77 years 01 month,400000.0,289E BUKIT BATOK STREET 25,"1.34402605, 103.75898298557308",1.6789994
369,BT BATOK ST 31,2020-01,BUKIT BATOK,4 ROOM,01 TO 03,84.0,Simplified,1985,65 years,325888.0,369 BUKIT BATOK STREET 31,"1.3601861, 103.75131866011169",0.75663
370,BT BATOK ST 31,2020-01,BUKIT BATOK,4 ROOM,04 TO 06,84.0,Simplified,1985,64 years 10 months,325000.0,370 BUKIT BATOK STREET 31,"1.3599577, 103.749307",0.63692224
305,BT BATOK ST 31,2020-01,BUKIT BATOK,4 ROOM,04 TO 06,93.0,New Generation,1985,64 years 06 months,335000.0,305 BUKIT BATOK STREET 31,"1.35783005, 103.74797109907573",0.64287627
358,BT BATOK ST 31,2020-01,BUKIT BATOK,4 ROOM,04 TO 06,84.0,Simplified,1986,65 years 10 months,333000.0,358 BUKIT BATOK STREET 31,"1.3613952, 103.7507986201035",0.6947833
336,BT BATOK ST 32,2020-01,BUKIT BATOK,4 ROOM,07 TO 09,84.0,Simplified,1986,65 years 11 months,285000.0,336 BUKIT BATOK STREET 32,"1.3645094000000002, 103.74855972428519",0.4930098
331,BT BATOK ST 33,2020-01,BUKIT BATOK,4 ROOM,04 TO 06,84.0,Simplified,1986,65 years 10 months,305000.0,331 BUKIT BATOK STREET 33,"1.36381795, 103.74740762374958",0.47628456
343,BT BATOK ST 34,2020-01,BUKIT BATOK,4 ROOM,04 TO 06,103.0,Model A,1987,66 years 02 months,325000.0,343 BUKIT BATOK STREET 34,"1.3624054499999998, 103.74918698240441",0.5730762
420,BT BATOK WEST AVE 2,2020-01,BUKIT BATOK,4 ROOM,01 TO 03,94.0,New Generation,1988,67 years 05 months,310000.0,420 BUKIT BATOK WEST AVENUE 2,"1.36252745, 103.7458082554817",0.51828206
420,BT BATOK WEST AVE 2,2020-01,BUKIT BATOK,4 ROOM,07 TO 09,94.0,New Generation,1988,67 years 04 months,325000.0,420 BUKIT BATOK WEST AVENUE 2,"1.36252745, 103.7458082554817",0.51828206
384,BT BATOK WEST AVE 5,2020-01,BUKIT BATOK,4 ROOM,22 TO 24,90.0,Model A,2005,84 years,428000.0,384 BUKIT BATOK WEST AVENUE 5,"1.36291895, 103.75228821896295",0.7843065
118,BT BATOK WEST AVE 6,2020-01,BUKIT BATOK,4 ROOM,07 TO 09,103.0,Model A,1984,63 years 07 months,400000.0,118 BUKIT BATOK WEST AVENUE 6,"1.350193, 103.74626296884134",0.8341188
108,BT BATOK WEST AVE 6,2020-01,BUKIT BATOK,4 ROOM,04 TO 06,107.0,Model A,1985,64 years 05 months,350000.0,108 BUKIT BATOK WEST AVENUE 6,"1.3473442, 103.74692070406533",0.9071626
114,BT BATOK WEST AVE 6,2020-01,BUKIT BATOK,4 ROOM,01 TO 03,111.0,Model A,1984,63 years 07 months,398000.0,114 BUKIT BATOK WEST AVENUE 6,"1.34886615, 103.74597581437156",0.87194055
137,BT BATOK WEST AVE 6,2020-01,BUKIT BATOK,4 ROOM,04 TO 06,93.0,New Generation,1984,63 years 09 months,330000.0,137 BUKIT BATOK WEST AVENUE 6,"1.35055505, 103.74503238144464",0.845932
193,BT BATOK WEST AVE 6,2020-01,BUKIT BATOK,4 ROOM,04 TO 06,100.0,Model A,1997,76 years 05 months,410000.0,193 BUKIT BATOK WEST AVENUE 6,"1.34594955, 103.74448766097709",0.9789002
180,BT BATOK WEST AVE 8,2020-01,BUKIT BATOK,4 ROOM,07 TO 09,93.0,New Generation,1984,63 years 10 months,330000.0,180 BUKIT BATOK WEST AVENUE 8,"1.3456695, 103.74317765487326",1.0339321
179,BT BATOK WEST AVE 8,2020-01,BUKIT BATOK,4 ROOM,01 TO 03,96.0,New Generation,1985,64 years 01 month,310000.0,179 BUKIT BATOK WEST AVENUE 8,"1.3457329, 103.74224702100592",1.0771928
175,BT BATOK WEST AVE 8,2020-01,BUKIT BATOK,4 ROOM,04 TO 06,93.0,New Generation,1985,64 years,321000.0,175 BUKIT BATOK WEST AVENUE 8,"1.3456785, 103.74190213035324",1.0970601
625,BT BATOK CTRL,2020-01,BUKIT BATOK,5 ROOM,04 TO 06,120.0,Improved,1997,76 years 05 months,580000.0,625 BUKIT BATOK CENTRAL,"1.35149965, 103.74876166335753",0.8260081
216,BT BATOK ST 21,2020-01,BUKIT BATOK,5 ROOM,10 TO 12,121.0,Improved,1985,64 years 04 months,466000.0,216 BUKIT BATOK STREET 21,"1.3470843499999998, 103.75364830580085",1.1882422
202,BT BATOK ST 21,2020-01,BUKIT BATOK,5 ROOM,07 TO 09,149.0,Model A,1985,64 years 06 months,578500.0,202 BUKIT BATOK STREET 21,"1.3466859, 103.74843174170181",0.94171244
288G,BT BATOK ST 25,2020-01,BUKIT BATOK,5 ROOM,04 TO 06,121.0,Improved,1997,76 years 10 months,490000.0,288G BUKIT BATOK STREET 25,"1.34512645, 103.75967714839203",1.7253247
325,BT BATOK ST 33,2020-01,BUKIT BATOK,5 ROOM,04 TO 06,122.0,Improved,1986,65 years 10 months,388000.0,325 BUKIT BATOK STREET 33,"1.3624117, 103.7471767274007",0.5104914
392,BT BATOK WEST AVE 5,2020-01,BUKIT BATOK,5 ROOM,22 TO 24,118.0,Improved,2004,83 years 09 months,570000.0,392 BUKIT BATOK WEST AVENUE 5,"1.3658234500000002, 103.75329952288635",0.8332455
393,BT BATOK WEST AVE 5,2020-01,BUKIT BATOK,5 ROOM,25 TO 27,118.0,Improved,2004,83 years 10 months,575000.0,393 BUKIT BATOK WEST AVENUE 5,"1.3664334, 103.75327447040452",0.8228283
388,BT BATOK WEST AVE 5,2020-01,BUKIT BATOK,5 ROOM,10 TO 12,110.0,Improved,2005,84 years,517000.0,388 BUKIT BATOK WEST AVENUE 5,"1.3648231499999999, 103.75222604233974",0.7479464
390,BT BATOK WEST AVE 5,2020-01,BUKIT BATOK,5 ROOM,22 TO 24,118.0,Improved,2004,83 years 10 months,548000.0,390 BUKIT BATOK WEST AVENUE 5,"1.3653442999999998, 103.75258401236262",0.77251184
110,BT BATOK WEST AVE 6,2020-01,BUKIT BATOK,5 ROOM,01 TO 03,132.0,Model A,1985,64 years 01 month,485000.0,110 BUKIT BATOK WEST AVENUE 6,"1.3475458, 103.74582360220307",0.9085391
172,BT BATOK WEST AVE 8,2020-01,BUKIT BATOK,5 ROOM,25 TO 27,134.0,Model A,1985,64 years 04 months,540000.0,172 BUKIT BATOK WEST AVENUE 8,"1.34570115, 103.74073058681124",1.166972
122,BT BATOK CTRL,2020-01,BUKIT BATOK,EXECUTIVE,13 TO 15,150.0,Maisonette,1985,64 years 06 months,650000.0,122 BUKIT BATOK CENTRAL,"1.3519288999999999, 103.74714012483932",0.7867546
223,BT BATOK EAST AVE 3,2020-01,BUKIT BATOK,EXECUTIVE,07 TO 09,149.0,Maisonette,1985,64 years 05 months,575000.0,223 BUKIT BATOK EAST AVENUE 3,"1.34795855, 103.75356443792937",1.1645315
141,BT BATOK ST 11,2020-01,BUKIT BATOK,EXECUTIVE,07 TO 09,148.0,Maisonette,1984,64 years,570000.0,141 BUKIT BATOK STREET 11,"1.35037275, 103.74339059383058",0.9107365
141,BT BATOK ST 11,2020-01,BUKIT BATOK,EXECUTIVE,10 TO 12,155.0,Maisonette,1984,63 years 11 months,680000.0,141 BUKIT BATOK STREET 11,"1.35037275, 103.74339059383058",0.9107365
140,BT BATOK ST 11,2020-01,BUKIT BATOK,EXECUTIVE,10 TO 12,150.0,Maisonette,1984,63 years 10 months,708000.0,140 BUKIT BATOK STREET 11,"1.35081015, 103.74375565712667",0.88382757
