classification,avg_distance,avg_resale_price,count
0,0.27997603274581007,551559.8715083799,358
1,0.7541701763282596,581088.592216582,591
2,1.2151185320610656,447419.3435114504,524
3,1.7203928742957737,634179.6126760563,284
4,2.337937577058035,447975.6963562753,741
5,2.733143401830664,451740.93707093823,874
