classification,avg_distance,avg_resale_price,count
0,0.3231206891477515,446175.7023554604,467
1,0.7080088447790059,420621.3591160221,362
2,1.293058158730159,321225.7989417989,189
3,1.714454406285714,394782.70285714284,175
4,2.2948512550660847,433978.22907488985,227
5,2.70959938656716,388419.552238806,134
