classification,avg_distance,avg_resale_price,count
0,0.34694245720812145,569439.2284263959,197
1,0.7489934426351355,427626.54054054053,148
2,1.360300622641511,783274.7924528302,106
3,1.783284503508772,545616.1403508772,114
4,2.2907471923728795,596631.7966101695,236
5,2.786309241213394,556340.1359832636,478
