classification,avg_distance,avg_resale_price,count
0,0.30243950377737167,387288.8795620438,274
1,0.6744993931418924,434375.0608108108,296
2,1.3496067823529412,416882.35294117645,17
3,1.8847473434782633,372734.52173913043,92
4,2.253393530152676,379331.0109923664,262
5,2.717923621212121,386943.73333333334,165
