classification,avg_distance,avg_resale_price,count
0,0.3281020835622123,413775.3732718894,217
1,0.7621170177704916,415665.01420765027,915
2,1.2406264993197322,423193.80408163264,735
3,1.720583030263156,422652.5184210526,380
4,2.3610477532871976,405633.1349480969,289
5,2.722844308783779,462305.91554054053,888
