classification,avg_distance,avg_resale_price,count
0,0.2994708199712388,408723.8628318584,452
1,0.7620864653817725,428223.60837438423,812
2,1.246435361502892,407723.93410404626,865
3,1.7595319821229036,428006.43575418997,179
4,2.2965481205521328,474652.995398773,652
5,2.718439182905982,455538.150997151,702
