address,block,street_name,lat_long
523 JELAPANG ROAD,523,JELAPANG RD,"Error: Road retrieved. Returned address Jelapang Road, Bukit Panjang, Northwest, 671524, Singapore"
416A FERNVALE LINK,416A,FERNVALE LINK,"1.3905714, 103.87994445000001"
655 WOODLANDS RING ROAD,655,WOODLANDS RING RD,"1.43736665, 103.7983188246125"
103 YISHUN RING ROAD,103,YISHUN RING RD,"1.4315468, 103.8293342"
167 BISHAN STREET 13,167,BISHAN ST 13,"1.34809155, 103.85516069230769"
528 JELAPANG ROAD,528,JELAPANG RD,"Error: Road retrieved. Returned address Jelapang Road, Bukit Panjang, Northwest, 671524, Singapore"
666A YISHUN AVENUE 4,666A,YISHUN AVE 4,"1.41921285, 103.84009439207945"
215 ANG MO KIO AVENUE 1,215,ANG MO KIO AVE 1,"1.3666063, 103.8415379"
877 WOODLANDS AVENUE 9,877,WOODLANDS AVE 9,"1.4451336000000001, 103.79133516089199"
716 BEDOK RESERVOIR ROAD,716,BEDOK RESERVOIR RD,"1.3378126, 103.92484650903856"
245 TAMPINES STREET 21,245,TAMPINES ST 21,"1.35291835, 103.94652773364531"
125 YISHUN STREET 11,125,YISHUN ST 11,"Error: Road retrieved. Returned address Yishun Street 11, Yishun, Northwest, 768643, Singapore"
2C BOON TIONG ROAD,2C,BOON TIONG RD,"Error: Road retrieved. Returned address Boon Tiong Road, Boon Tiong Aracadia, Bukit Merah, Singapore, Central, 163028, Singapore"
485C CHOA CHU KANG AVENUE 5,485C,CHOA CHU KANG AVE 5,"1.37478745, 103.73898142661614"
517 WOODLANDS DRIVE 14,517,WOODLANDS DR 14,"1.4338503, 103.79169997617285"
730 YISHUN STREET 71,730,YISHUN ST 71,"1.42682485, 103.83180125416581"
569 CHOA CHU KANG STREET 52,569,CHOA CHU KANG ST 52,"Error: Road retrieved. Returned address Choa Chu Kang Street 52, Northwest, 689286, Singapore"
361 YUNG AN ROAD,361,YUNG AN RD,"1.33605935, 103.72057216479058"
542 CHOA CHU KANG STREET 52,542,CHOA CHU KANG ST 52,"Error: Road retrieved. Returned address Choa Chu Kang Street 52, Northwest, 689286, Singapore"
464 PASIR RIS STREET 41,464,PASIR RIS ST 41,"1.37292415, 103.95862998447834"
756 PASIR RIS STREET 71,756,PASIR RIS ST 71,"1.3779303999999999, 103.9336377306679"
121B EDGEDALE PLAINS,121B,EDGEDALE PLAINS,"Error: Road retrieved. Returned address Edgedale Plains, Punggol, Northeast, 828867, Singapore"
820 TAMPINES STREET 81,820,TAMPINES ST 81,"1.3483046, 103.9362714"
15 BEDOK SOUTH ROAD,15,BEDOK STH RD,"1.3209048, 103.93570097098709"
414 ANG MO KIO AVENUE 10,414,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
117 TECK WHYE LANE,117,TECK WHYE LANE,"1.3794641, 103.75143890689176"
212 BOON LAY PLACE,212,BOON LAY PL,"1.3491349000000001, 103.71306184451656"
133 CLARENCE LANE,133,CLARENCE LANE,"1.29228525, 103.81468910047809"
503 WOODLANDS DRIVE 14,503,WOODLANDS DR 14,"1.4325807, 103.79166614453915"
202 BEDOK NORTH STREET 1,202,BEDOK NTH ST 1,"1.3255952999999998, 103.92797144534538"
125 BUKIT BATOK CENTRAL,125,BT BATOK CTRL,"1.3513476999999998, 103.74683637584404"
632 CHOA CHU KANG NORTH 6,632,CHOA CHU KANG NTH 6,"Error: Road retrieved. Returned address Choa Chu Kang North 6, Northwest, 689579, Singapore"
450 CLEMENTI AVENUE 3,450,CLEMENTI AVE 3,"1.3133614, 103.7655915"
452 JURONG WEST STREET 42,452,JURONG WEST ST 42,"1.35147335, 103.71894992408536"
627 YISHUN STREET 61,627,YISHUN ST 61,"1.4176979, 103.8371361"
21 CHAI CHEE ROAD,21,CHAI CHEE RD,"1.32594485, 103.92218540126314"
655 SENJA ROAD,655,SENJA RD,"Error: Road retrieved. Returned address Senja Road, Bukit Panjang, Northwest, 677741, Singapore"
512 WEST COAST DRIVE,512,WEST COAST DR,"1.30994135, 103.76029286287002"
415 EUNOS ROAD 5,415,EUNOS RD 5,"1.31832005, 103.89765929685232"
207B PUNGGOL PLACE,207B,PUNGGOL PL,"1.4003564, 103.90072783183977"
140 TAMPINES STREET 12,140,TAMPINES ST 12,"1.34760725, 103.94384368496466"
687A WOODLANDS DRIVE 75,687A,WOODLANDS DR 75,NONE
327 JURONG EAST STREET 31,327,JURONG EAST ST 31,"1.34911275, 103.72897574067169"
730 JURONG WEST STREET 72,730,JURONG WEST ST 72,"1.3461351499999998, 103.69848125783784"
268D PUNGGOL FIELD,268D,PUNGGOL FIELD,"1.4026665, 103.8986331"
421 CANBERRA ROAD,421,CANBERRA RD,"1.4530214, 103.81868710154471"
416 HOUGANG AVENUE 10,416,HOUGANG AVE 10,"1.37549715, 103.89590769357298"
410 JURONG WEST STREET 42,410,JURONG WEST ST 42,"1.3536312, 103.72646420851197"
162A PUNGGOL CENTRAL,162A,PUNGGOL CTRL,"1.39655385, 103.91426623866086"
202 TAMPINES STREET 21,202,TAMPINES ST 21,"1.3526463, 103.9520751"
243 BUKIT PANJANG RING ROAD,243,BT PANJANG RING RD,"Error: Road retrieved. Returned address Bukit Panjang Ring Road, Bukit Panjang, Northwest, 679910, Singapore"
494B TAMPINES AVENUE 9,494B,TAMPINES AVE 9,"1.3631851, 103.95287711434534"
777 PASIR RIS STREET 71,777,PASIR RIS ST 71,"1.37514745, 103.93753814531422"
885 TAMPINES STREET 83,885,TAMPINES ST 83,"1.35108205, 103.93292968071783"
171 BUKIT BATOK WEST AVENUE 8,171,BT BATOK WEST AVE 8,"1.3461390500000001, 103.74047748117131"
612A PUNGGOL DRIVE,612A,PUNGGOL DR,"1.40425265, 103.90919342108532"
201 PETIR ROAD,201,PETIR RD,"1.371953, 103.77539901404855"
408 PANDAN GARDENS,408,PANDAN GDNS,"1.31815355, 103.74896958759695"
445 ANG MO KIO AVENUE 10,445,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
269B QUEEN STREET,269B,QUEEN ST,"Error: Not Singapore. Returned address Queen Caroline Street, Brook Green, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 9BN, United Kingdom"
487 ADMIRALTY LINK,487,ADMIRALTY LINK,"1.4556422, 103.81612013217614"
272 TAMPINES STREET 22,272,TAMPINES ST 22,"1.34892575, 103.9507634"
687B CHOA CHU KANG DRIVE,687B,CHOA CHU KANG DR,"Error: Road retrieved. Returned address Choa Chu Kang Drive, Choa Chu Kang, Southwest, 689717, Singapore"
477A UPPER SERANGOON VIEW,477A,UPP SERANGOON VIEW,"Error: Road retrieved. Returned address Upper Serangoon View, Hougang, Northeast, 530476, Singapore"
3 SAINT GEORGE'S ROAD,3,ST. GEORGE'S RD,"Error: Not Singapore. Returned address 3, Saint George's Road, Finglas North C ED, Dublin, Dublin 11, Leinster, D11 F76T, Éire / Ireland"
112 COMMONWEALTH CRESCENT,112,C'WEALTH CRES,"1.30657505, 103.7982319127443"
52 LENGKOK BAHRU,52,LENGKOK BAHRU,"1.2884463, 103.81290108231828"
613C PUNGGOL DRIVE,613C,PUNGGOL DR,"1.40409795, 103.90853774428003"
261B PUNGGOL WAY,261B,PUNGGOL WAY,"1.40599755, 103.89651737716495"
543 SERANGOON NORTH AVENUE 3,543,SERANGOON NTH AVE 3,"Error: Road retrieved. Returned address Serangoon North Avenue 3, Serangoon North, Singapore, Central, 550102, Singapore"
510 ANG MO KIO AVENUE 8,510,ANG MO KIO AVE 8,"1.3734035, 103.84908135"
109 ANG MO KIO AVENUE 4,109,ANG MO KIO AVE 4,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 4, Ang Mo Kio, Singapore, Central, 568987, Singapore"
257 BISHAN STREET 22,257,BISHAN ST 22,"Error: Road retrieved. Returned address Bishan Street 22, Bishan, Singapore, Central, 570282, Singapore"
241 JURONG EAST STREET 24,241,JURONG EAST ST 24,"Error: Road retrieved. Returned address Jurong East Street 24, Jurong East, Southwest, 600229, Singapore"
18 GHIM MOH ROAD,18,GHIM MOH RD,"1.31013505, 103.78700515429004"
91 DAWSON ROAD,91,DAWSON RD,"Error: Not Singapore. Returned address Dawson Road, Dawson, Shelby County, Ohio, 45845, United States"
612 WOODLANDS AVENUE 4,612,WOODLANDS AVE 4,"1.4350035, 103.79700965919004"
438 YISHUN AVENUE 11,438,YISHUN AVE 11,"1.4216361499999999, 103.8461074263226"
296D CHOA CHU KANG AVENUE 2,296D,CHOA CHU KANG AVE 2,"1.3766645999999998, 103.7428884692903"
630 HOUGANG AVENUE 8,630,HOUGANG AVE 8,"1.3702947, 103.88109724856642"
845 TAMPINES STREET 83,845,TAMPINES ST 83,"1.3521463, 103.93496501285641"
557 WOODLANDS DRIVE 53,557,WOODLANDS DR 53,"Error: Road retrieved. Returned address Woodlands Drive 53, Woodlands, Northwest, 738240, Singapore"
422 CHOA CHU KANG AVENUE 4,422,CHOA CHU KANG AVE 4,"1.382201, 103.74103214560282"
282 TOH GUAN ROAD,282,TOH GUAN RD,"1.33957565, 103.74723375968756"
2D UPPER BOON KENG ROAD,2D,UPP BOON KENG RD,"1.3131895, 103.87234086458554"
3 MARINE TERRACE,3,MARINE TER,"1.3040916500000002, 103.91772413463025"
251 PASIR RIS STREET 21,251,PASIR RIS ST 21,"1.37047055, 103.96238834763683"
257 SERANGOON CENTRAL DRIVE,257,SERANGOON CTRL DR,"1.3550935, 103.87206759172636"
299 YISHUN STREET 20,299,YISHUN ST 20,"Error: Road retrieved. Returned address Yishun Street 20, Yishun, Northwest, 760291, Singapore"
615 ANG MO KIO AVENUE 4,615,ANG MO KIO AVE 4,"1.3775341, 103.83932784155203"
305 SERANGOON AVENUE 2,305,SERANGOON AVE 2,"Error: Road retrieved. Returned address Serangoon Avenue 2, Serangoon, Southeast, 556138, Singapore"
737 JURONG WEST STREET 75,737,JURONG WEST ST 75,"1.34664805, 103.70105921607447"
791 WOODLANDS AVENUE 6,791,WOODLANDS AVE 6,"1.44276575, 103.80218208588403"
769 WOODLANDS DRIVE 60,769,WOODLANDS DR 60,"1.4471180000000001, 103.79874249492886"
19 DOVER CRESCENT,19,DOVER CRES,"1.30779005, 103.78372514328295"
255 TAMPINES STREET 21,255,TAMPINES ST 21,"1.3529237, 103.95044668223495"
508 WOODLANDS DRIVE 14,508,WOODLANDS DR 14,"Error: Road retrieved. Returned address Woodlands Drive 14, Fragrant Woods, Woodlands, Northwest, 738079, Singapore"
729 TAMPINES STREET 71,729,TAMPINES ST 71,"1.35639285, 103.93403916780636"
488 JURONG WEST AVENUE 1,488,JURONG WEST AVE 1,"1.3490513, 103.72621093595791"
353 ANG MO KIO STREET 32,353,ANG MO KIO ST 32,"1.3640154500000001, 103.8516217737573"
649B JURONG WEST STREET 61,649B,JURONG WEST ST 61,"1.3380705000000002, 103.69835701014512"
527B PASIR RIS STREET 51,527B,PASIR RIS ST 51,"1.36908325, 103.94783080547919"
158 MEI LING STREET,158,MEI LING ST,"1.29269905, 103.80286422683048"
809 TAMPINES AVENUE 4,809,TAMPINES AVE 4,"1.3461056500000002, 103.93652529545663"
609 YISHUN STREET 61,609,YISHUN ST 61,"1.4209385, 103.8361094498475"
603 YISHUN STREET 61,603,YISHUN ST 61,"Error: Road retrieved. Returned address Yishun Street 61, Nee Soon Central Meadows, Yishun, Northwest, 768548, Singapore"
456 ANG MO KIO AVENUE 10,456,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
762 CHOA CHU KANG NORTH 5,762,CHOA CHU KANG NTH 5,"Error: Road retrieved. Returned address Choa Chu Kang North 5, Northwest, 680533, Singapore"
26 BENDEMEER ROAD,26,BENDEMEER RD,"1.3188431, 103.8628005"
103 WOODLANDS STREET 13,103,WOODLANDS ST 13,"1.4365928000000001, 103.78106486331708"
740 WOODLANDS CIRCLE,740,WOODLANDS CIRCLE,"1.44449745, 103.79627585966563"
894C WOODLANDS DRIVE 50,894C,WOODLANDS DR 50,"Error: Road retrieved. Returned address Woodlands Drive 50, Woodlands, Northwest, 738853, Singapore"
215 YISHUN STREET 21,215,YISHUN ST 21,"Error: Road retrieved. Returned address Yishun Street 21, Yishun, Northwest, 768610, Singapore"
519 BEDOK NORTH AVENUE 1,519,BEDOK NTH AVE 1,"1.3308474000000001, 103.92803145808702"
224 BISHAN STREET 23,224,BISHAN ST 23,"1.3589117, 103.8477488312565"
288 CHOA CHU KANG AVENUE 3,288,CHOA CHU KANG AVE 3,"1.37909025, 103.74131467494081"
409 HOUGANG AVENUE 10,409,HOUGANG AVE 10,"1.37375295, 103.89501319510364"
502 JURONG WEST AVENUE 1,502,JURONG WEST AVE 1,"1.3504414, 103.7181864"
51 COMMONWEALTH DRIVE,51,C'WEALTH DR,"Error: Not Singapore. Returned address 51, Commonwealth Drive, Town of Bethlehem, Albany County, New York, 12077, United States"
42 HOLLAND DRIVE,42,HOLLAND DR,"1.3078388, 103.7929045"
986C JURONG WEST STREET 93,986C,JURONG WEST ST 93,"1.3369856, 103.69562761636234"
686A JURONG WEST CENTRAL 1,686A,JURONG WEST CTRL 1,"1.3417407, 103.70482042841977"
222 YISHUN STREET 21,222,YISHUN ST 21,"1.434014, 103.83570602360987"
333D ANCHORVALE LINK,333D,ANCHORVALE LINK,"1.39423435, 103.89218547352408"
537 WOODLANDS DRIVE 16,537,WOODLANDS DR 16,"Error: Road retrieved. Returned address Woodlands Drive 16, Woodlands, Northwest, 730548, Singapore"
107 BEDOK RESERVOIR ROAD,107,BEDOK RESERVOIR RD,"1.3298725500000002, 103.90923587702021"
12 PINE CLOSE,12,PINE CL,"1.30870785, 103.88211432339497"
9 SAINT GEORGE'S ROAD,9,ST. GEORGE'S RD,"1.3237619999999999, 103.86309478997373"
426 PASIR RIS DRIVE 6,426,PASIR RIS DR 6,"1.3699929499999999, 103.95576045"
266 PASIR RIS STREET 21,266,PASIR RIS ST 21,"1.36619535, 103.96380661767013"
620 ANG MO KIO AVENUE 9,620,ANG MO KIO AVE 9,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 9, Ang Mo Kio, Singapore, Central, 569845, Singapore"
746 PASIR RIS STREET 71,746,PASIR RIS ST 71,"1.3786390499999999, 103.93522473708886"
484C CHOA CHU KANG AVENUE 5,484C,CHOA CHU KANG AVE 5,"1.3755913, 103.73705601811437"
635A PUNGGOL DRIVE,635A,PUNGGOL DR,"1.4009318, 103.91370832098244"
495C TAMPINES STREET 43,495C,TAMPINES ST 43,"1.36328165, 103.95160973902888"
497D TAMPINES STREET 45,497D,TAMPINES ST 45,"1.3588586, 103.95915958993535"
423 ANG MO KIO AVENUE 3,423,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
370 BUKIT BATOK STREET 31,370,BT BATOK ST 31,"1.3599577, 103.749307"
26A JALAN MEMBINA,26A,JLN MEMBINA,"Error: Road retrieved. Returned address Jalan Membina, Bukit Merah, Singapore, Central, 169485, Singapore"
106 TECK WHYE LANE,106,TECK WHYE LANE,"1.37792195, 103.75288526328126"
423 CLEMENTI AVENUE 1,423,CLEMENTI AVE 1,"1.30939215, 103.76982565764946"
44 CIRCUIT ROAD,44,CIRCUIT RD,"1.3266363499999998, 103.88614915377316"
628 HOUGANG AVENUE 8,628,HOUGANG AVE 8,"Error: Road retrieved. Returned address Hougang Avenue 8, Hougang, Northeast, 530631, Singapore"
309 JURONG EAST STREET 32,309,JURONG EAST ST 32,"1.3476173999999999, 103.73435991274481"
838 JURONG WEST STREET 81,838,JURONG WEST ST 81,"1.3438042, 103.69379"
302B ANCHORVALE LINK,302B,ANCHORVALE LINK,"1.3879771500000002, 103.89086250392197"
224 SERANGOON AVENUE 4,224,SERANGOON AVE 4,"1.35720645, 103.87083895"
106 SIMEI STREET 1,106,SIMEI ST 1,"1.3418396499999998, 103.95078257827369"
44 LORONG 5 TOA PAYOH,44,LOR 5 TOA PAYOH,"1.33636455, 103.85406212647864"
160 BEDOK SOUTH AVENUE 3,160,BEDOK STH AVE 3,"1.31921635, 103.94512732600873"
909 JURONG WEST STREET 91,909,JURONG WEST ST 91,"1.3413012000000002, 103.68625682429985"
987A JURONG WEST STREET 93,987A,JURONG WEST ST 93,"1.33650875, 103.69449715589988"
105B EDGEFIELD PLAINS,105B,EDGEFIELD PLAINS,"1.3973125, 103.90609014831072"
164 TAMPINES STREET 12,164,TAMPINES ST 12,"1.34960845, 103.94600650000001"
603 ANG MO KIO AVENUE 5,603,ANG MO KIO AVE 5,"1.3801792, 103.83575158255286"
127 BEDOK NORTH STREET 2,127,BEDOK NTH ST 2,"1.32796925, 103.93788750891991"
53 GEYLANG BAHRU,53,GEYLANG BAHRU,"1.3243029, 103.86821328142662"
478 PASIR RIS DRIVE 4,478,PASIR RIS DR 4,"1.3748298, 103.95885115066406"
80 STRATHMORE AVENUE,80,STRATHMORE AVE,"Error: Not Singapore. Returned address 80, Strathmore Avenue, Buffalo, Erie County, New York, 14220, United States"
228A COMPASSVALE WALK,228A,COMPASSVALE WALK,"1.38750885, 103.90133720633824"
416 YISHUN AVENUE 11,416,YISHUN AVE 11,"1.4238383, 103.84587859919137"
6 HAIG ROAD,6,HAIG RD,"1.31317605, 103.8972381984271"
853 JURONG WEST STREET 81,853,JURONG WEST ST 81,"1.3472266, 103.6931766"
160A PUNGGOL CENTRAL,160A,PUNGGOL CTRL,"1.3954619, 103.91572809995864"
27 CHAI CHEE ROAD,27,CHAI CHEE RD,"1.3241630500000001, 103.92350032780476"
603 ELIAS ROAD,603,ELIAS RD,"1.3768389, 103.9437212213609"
256D SUMANG WALK,256D,SUMANG WALK,"1.4049666, 103.89601741619288"
186D RIVERVALE DRIVE,186D,RIVERVALE DR,"Error: Not Singapore. Returned address Rivervale Drive, Santa Cruz County, California, 95073, United States"
535 SERANGOON NORTH AVENUE 4,535,SERANGOON NTH AVE 4,"1.3737636, 103.8739271"
739 TAMPINES STREET 72,739,TAMPINES ST 72,"1.3592118499999999, 103.93319614958835"
170 BISHAN STREET 13,170,BISHAN ST 13,"1.3464781000000001, 103.85333894493071"
221 PASIR RIS STREET 21,221,PASIR RIS ST 21,"1.3705726999999999, 103.96195252960675"
476 TAMPINES STREET 44,476,TAMPINES ST 44,"1.3608498500000001, 103.95375346984822"
631 PASIR RIS DRIVE 3,631,PASIR RIS DR 3,"1.37884935, 103.94025879029988"
70 REDHILL CLOSE,70,REDHILL CL,"Error: Road retrieved. Returned address Redhill Close, Bukit Merah, Singapore, Central, 150070, Singapore"
43A SIMS DRIVE,43A,SIMS DR,"Error: Not Singapore. Returned address 43, Sims Drive, Redwood, Suffolk County, New York, 11963, United States"
168 STIRLING ROAD,168,STIRLING RD,"Error: Not Singapore. Returned address Stirling Road, Berea, Buffalo City Ward 18, East London, Buffalo City Metropolitan Municipality, Eastern Cape, 5241, South Africa"
36 BEDOK SOUTH AVENUE 2,36,BEDOK STH AVE 2,"1.32161045, 103.93840211560789"
113 HOUGANG AVENUE 1,113,HOUGANG AVE 1,"1.3534827, 103.88851435566232"
135 EDGEDALE PLAINS,135,EDGEDALE PLAINS,"Error: Road retrieved. Returned address Edgedale Plains, Punggol, Northeast, 828867, Singapore"
617C PUNGGOL DRIVE,617C,PUNGGOL DR,"1.4019221499999999, 103.9125164732976"
432 TAMPINES STREET 41,432,TAMPINES ST 41,"1.35899795, 103.9508285852457"
286 BISHAN STREET 24,286,BISHAN ST 24,"1.3584436000000002, 103.84388387762067"
229 BUKIT BATOK EAST AVENUE 3,229,BT BATOK EAST AVE 3,"1.3481872, 103.75487319044716"
402 BUKIT BATOK WEST AVENUE 7,402,BT BATOK WEST AVE 7,"1.3647027999999999, 103.74430704032059"
9B BOON TIONG ROAD,9B,BOON TIONG RD,"Error: Road retrieved. Returned address Boon Tiong Road, Boon Tiong Aracadia, Bukit Merah, Singapore, Central, 163028, Singapore"
634 JURONG WEST STREET 65,634,JURONG WEST ST 65,"1.34307965, 103.69896927651277"
609 BUKIT PANJANG RING ROAD,609,BT PANJANG RING RD,"Error: Road retrieved. Returned address Bukit Panjang Ring Road, Bukit Panjang, Northwest, 679910, Singapore"
27 MARSILING DRIVE,27,MARSILING DR,"1.4421211, 103.7740205"
164 BUKIT BATOK STREET 11,164,BT BATOK ST 11,"1.3477348, 103.7429478"
405 ANG MO KIO AVENUE 10,405,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
634A SENJA ROAD,634A,SENJA RD,"Error: Road retrieved. Returned address Senja Road, Bukit Panjang, Northwest, 677741, Singapore"
155 GANGSA ROAD,155,GANGSA RD,"Error: Road retrieved. Returned address Gangsa Road, Bukit Panjang, Northwest, 679002, Singapore"
262 WATERLOO STREET,262,WATERLOO ST,"Error: Not Singapore. Returned address 262, Waterloo Street, Waterloo, Warner, Merrimack County, New Hampshire, 03278, United States"
651B JURONG WEST STREET 61,651B,JURONG WEST ST 61,"1.3370769, 103.69841826050029"
683A JURONG WEST CENTRAL 1,683A,JURONG WEST CTRL 1,"1.3426255, 103.7054145"
104 TAMPINES STREET 11,104,TAMPINES ST 11,"1.3471929, 103.9466771572083"
516 JELAPANG ROAD,516,JELAPANG RD,"Error: Road retrieved. Returned address Jelapang Road, Bukit Panjang, Northwest, 671524, Singapore"
435 CLEMENTI AVENUE 3,435,CLEMENTI AVE 3,"1.31457215, 103.76258260024346"
416 CLEMENTI AVENUE 1,416,CLEMENTI AVE 1,"1.31039935, 103.77128692605824"
350 UBI AVENUE 1,350,UBI AVE 1,"1.32578905, 103.90130187263381"
35 TELOK BLANGAH RISE,35,TELOK BLANGAH RISE,"1.27284785, 103.82203548279838"
935 JURONG WEST STREET 91,935,JURONG WEST ST 91,"1.34267665, 103.68833535775356"
46 OWEN ROAD,46,OWEN RD,"Error: Not Singapore. Returned address 46, Owen Road, Victory Park, New Rochelle, Westchester County, New York, 10804, United States"
118 BEDOK RESERVOIR ROAD,118,BEDOK RESERVOIR RD,"1.3311193499999998, 103.90915084096397"
708 TAMPINES STREET 71,708,TAMPINES ST 71,"1.35807495, 103.9365856588472"
204A PUNGGOL FIELD,204A,PUNGGOL FIELD,"Error: Road retrieved. Returned address Punggol Field, Punggol Cove, Punggol, Northeast, 820198, Singapore"
190B RIVERVALE DRIVE,190B,RIVERVALE DR,"1.3942802, 103.90212688801185"
322 ANG MO KIO AVENUE 3,322,ANG MO KIO AVE 3,"1.3683078, 103.8477606"
928 TAMPINES STREET 91,928,TAMPINES ST 91,"1.3460367500000001, 103.94022527227364"
889D WOODLANDS DRIVE 50,889D,WOODLANDS DR 50,"1.43780405, 103.7918934936221"
548 CHOA CHU KANG STREET 52,548,CHOA CHU KANG ST 52,"Error: Road retrieved. Returned address Choa Chu Kang Street 52, Northwest, 689286, Singapore"
265 TOH GUAN ROAD,265,TOH GUAN RD,"1.3406978999999999, 103.7445759976011"
207 PETIR ROAD,207,PETIR RD,"1.3736739, 103.77489856172781"
275B JURONG WEST STREET 25,275B,JURONG WEST ST 25,"Error: Road retrieved. Returned address Jurong West Street 25, Jurong West, Southwest, 644276, Singapore"
656C JURONG WEST STREET 61,656C,JURONG WEST ST 61,"1.33597665, 103.69996229599093"
635B PUNGGOL DRIVE,635B,PUNGGOL DR,"1.40078485, 103.91391754848027"
62A STRATHMORE AVENUE,62A,STRATHMORE AVE,"Error: Not Singapore. Returned address 62, Strathmore Avenue, Buffalo, Erie County, New York, 14220, United States"
204C COMPASSVALE DRIVE,204C,COMPASSVALE DR,"Error: Road retrieved. Returned address Compassvale Drive, Seng Kang, Northeast, 544749, Singapore"
342 TAMPINES STREET 33,342,TAMPINES ST 33,"1.35134015, 103.96199358028048"
756 WOODLANDS AVENUE 4,756,WOODLANDS AVE 4,"Error: Road retrieved. Returned address Woodlands Avenue 4, Woodlands, Northwest, 738908, Singapore"
710 YISHUN AVENUE 5,710,YISHUN AVE 5,"Error: Road retrieved. Returned address Yishun Avenue 5, Yishun, Northwest, 760743, Singapore"
163 BISHAN STREET 13,163,BISHAN ST 13,"1.34804965, 103.85624215899776"
622 SENJA ROAD,622,SENJA RD,"Error: Road retrieved. Returned address Senja Road, Bukit Panjang, Northwest, 677741, Singapore"
438 FAJAR ROAD,438,FAJAR RD,"Error: Road retrieved. Returned address Fajar Road, Bukit Panjang, Northwest, 673443, Singapore"
503 JURONG WEST AVENUE 1,503,JURONG WEST AVE 1,"1.3499421, 103.7177208"
908 JURONG WEST STREET 91,908,JURONG WEST ST 91,"1.34051435, 103.68638314962686"
101D PUNGGOL FIELD,101D,PUNGGOL FIELD,"1.3985751, 103.9062532957754"
196D PUNGGOL FIELD,196D,PUNGGOL FIELD,"Error: Road retrieved. Returned address Punggol Field, Punggol Cove, Punggol, Northeast, 820198, Singapore"
779 WOODLANDS CRESCENT,779,WOODLANDS CRES,"Error: Road retrieved. Returned address Woodlands Crescent, Woodlands, Northwest, 733783, Singapore"
297C CHOA CHU KANG AVENUE 2,297C,CHOA CHU KANG AVE 2,"1.37783935, 103.74309915954723"
122 ANG MO KIO AVENUE 3,122,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560122, Singapore"
95 BEDOK NORTH AVENUE 4,95,BEDOK NTH AVE 4,"1.33386955, 103.94216063211398"
541 BEDOK NORTH STREET 3,541,BEDOK NTH ST 3,"1.331316, 103.92294769293812"
511 JELAPANG ROAD,511,JELAPANG RD,"Error: Road retrieved. Returned address Jelapang Road, Bukit Panjang, Northwest, 671524, Singapore"
101 WHAMPOA DRIVE,101,WHAMPOA DR,"1.32042995, 103.85388519940128"
501A WELLINGTON CIRCLE,501A,WELLINGTON CIRCLE,"Error: Not Singapore. Returned address 501, Wellington Circle, Rochester Hills, Oakland County, Michigan, 48309, United States"
203 TAMPINES STREET 21,203,TAMPINES ST 21,"1.3524424499999999, 103.95261286175057"
637 YISHUN STREET 61,637,YISHUN ST 61,"1.4200754999999998, 103.83922468830998"
236 BUKIT BATOK EAST AVENUE 5,236,BT BATOK EAST AVE 5,"1.34923825, 103.75611824634574"
413 PASIR RIS DRIVE 6,413,PASIR RIS DR 6,"1.37271885, 103.95552525"
472B FERNVALE STREET,472B,FERNVALE ST,"1.39685875, 103.88109881992503"
125 KIM TIAN ROAD,125,KIM TIAN RD,"Error: Road retrieved. Returned address Kim Tian Road, Bukit Merah, Singapore, Central, 169252, Singapore"
542 JURONG WEST AVENUE 1,542,JURONG WEST AVE 1,"1.3513024, 103.71550582603942"
17 DOVER CRESCENT,17,DOVER CRES,"1.3076417, 103.78293154793337"
265E COMPASSVALE BOW,265E,COMPASSVALE BOW,"Error: Road retrieved. Returned address Compassvale Bow, Seng Kang, Northeast, 544275, Singapore"
161 TAMPINES STREET 12,161,TAMPINES ST 12,"1.3499592, 103.94600085228083"
508 BUKIT BATOK STREET 52,508,BT BATOK ST 52,"1.3525779500000001, 103.75442969879404"
570 CHOA CHU KANG STREET 52,570,CHOA CHU KANG ST 52,"1.3942521, 103.74462335567307"
318B ANCHORVALE LINK,318B,ANCHORVALE LINK,"1.3939865, 103.8892811"
727 JURONG WEST AVENUE 5,727,JURONG WEST AVE 5,"1.3457727, 103.69769950287382"
503 PASIR RIS STREET 52,503,PASIR RIS ST 52,"1.37568695, 103.9454448803176"
131 CASHEW ROAD,131,CASHEW RD,"Error: Not Singapore. Returned address 131, Cashew Road, Greensboro, Hale County, Alabama, 36744, United States"
