classification,avg_distance,avg_resale_price,count
0,0.359824239624506,504025.66600790515,506
1,0.7965007957377106,481209.47396174865,1464
2,1.223019386852917,472880.9285127362,1217
3,1.7906855379815132,440724.36816640984,1298
4,2.2169376300093293,448569.17334575957,1073
5,2.7284441536516875,460072.672752809,712
