classification,avg_distance,avg_resale_price,count
0,0.3240542176369863,556901.9863013698,292
1,0.7522830347158211,547404.7803379416,651
2,1.216378266326531,479909.4612244898,490
3,1.7761605646625753,460889.6993865031,815
4,2.2420418854324744,417333.5053110774,659
5,2.7429458072164867,476684.28293241694,873
