classification,avg_distance,avg_resale_price,count
0,0.3356630562790702,402759.238372093,344
1,0.6851681053079175,426318.26392961876,341
2,1.2899244917539294,448247.8939790576,764
3,1.7700326494028242,478760.10966340936,921
4,2.2647002325139676,491195.01340782124,895
5,2.76042990434483,467452.42689655174,1450
