classification,avg_distance,avg_resale_price,count
0,0.22896303080586078,394155.1391941392,273
1,0.769462043353658,391173.56097560975,164
2,1.2691883673796807,440760.0534759358,187
3,1.7457983805970143,398663.9104477612,134
4,2.2751807887640445,392548.0449438202,89
5,2.789380582222223,346672.2172444444,225
