classification,avg_distance,avg_resale_price,count
0,0.3753511405617978,569666.8764044944,89
1,0.7540459456589141,485787.1317829457,258
2,1.3190497845360833,399805.8144329897,97
3,1.7683071082802526,512096.6878980892,157
4,2.2192969631578956,561715.4736842106,190
5,2.7223588346153855,536818.5384615385,104
