classification,avg_distance,avg_resale_price,count
0,0.47362491709497173,592149.7039106145,179
1,0.7614002665498149,487523.110701107,542
2,1.3001843823765056,410006.3551401869,749
3,1.7398365478095201,423294.6038095238,525
4,2.2725736777971983,454898.4020979021,572
5,2.7833099161449724,403782.5831960461,607
