classification,avg_distance,avg_resale_price,count
0,0.22683054671153863,567327.0576923077,208
1,0.6470944865441176,411424.4705882353,136
2,1.340176014545455,586052.509090909,55
3,1.737871525957448,638978.1617021277,235
4,2.3277854436548195,609309.1624365483,197
5,2.7902680742802235,538875.9309021113,521
