classification,avg_distance,avg_resale_price,count
0,0.33061767761627914,568100.0930232558,172
1,0.6555366880337073,451732.7415730337,178
2,1.3436597630136984,582227.0684931506,73
3,1.7799158043478287,647849.0956521739,230
4,2.256381018518519,502421.8740740741,135
5,2.7525290594392486,568973.1065420561,535
