classification,avg_distance,avg_resale_price,count
0,0.2551831938300972,489947.1202718447,1030
1,0.7943327372019704,490326.7093596059,1015
2,1.219333416997169,456656.59773371107,1059
3,1.7182063120720747,444888.5277117117,555
4,2.273850269561814,465050.22378716746,1278
5,2.7325614694581355,410361.66009852214,812
