classification,avg_distance,avg_resale_price,count
0,0.3148182705000003,406946.51515151514,132
1,0.7927383019607837,326972.1568627451,204
2,1.2827207652694608,345679.20958083833,167
3,1.820110677828056,413483.72850678733,221
4,2.2407614040685244,399876.6852248394,467
5,2.7444078057692356,415737.72202797205,572
