classification,avg_distance,avg_resale_price,count
0,0.32128238572972956,493046.4864864865,74
1,0.7462985786049906,408066.5800293686,681
2,1.2878788672481765,480025.289184018,1777
3,1.7718653225656942,475855.91026275116,1294
4,2.2183037348085186,479979.79234042554,1175
5,2.794554241732279,478391.1511811024,635
