classification,avg_distance,avg_resale_price,count
0,0.30867249004682307,418384.16053511703,299
1,0.7678031414163076,399190.6394849785,233
2,1.1864014756410248,415767.7948717949,78
3,1.8013490770370375,379220.5398518518,135
4,2.2743375673170716,361650.8682926829,205
5,2.8122377283636353,378005.5709090909,275
