classification,avg_distance,avg_resale_price,count
0,0.32398115520361986,474101.3212669683,221
1,0.8378858456060615,464632.20454545453,396
2,1.2750946143896544,451494.24413904606,1237
3,1.753209319765926,470631.4393758127,769
4,2.2532910562295125,473299.70655737707,1220
5,2.7617146880482357,553748.4199561403,912
