classification,avg_distance,avg_resale_price,count
0,0.34073950225396865,494262.07936507935,378
1,0.7181600554896149,482946.02225519286,674
2,1.2304733252767548,630836.7158671587,542
3,1.7778903892265165,452217.4668508287,362
4,2.299103749947865,469554.6579770594,959
5,2.754095584028398,436325.46406388644,1127
